run_id,model,window_end_ms,violated,n_requests,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,missing_signal
t1_apa_seed3,dsllama-8b,1783834829575,False,158,1.0065643707988399,12.333333333333334,439.46666666666664,442.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834834575,False,164,1.0506111899616193,9.333333333333334,456.53333333333336,460.1,1.0,False
t1_apa_seed3,dsllama-8b,1783834839575,False,154,1.1055091157830492,13.0,686.9333333333333,692.3,1.0,False
t1_apa_seed3,dsllama-8b,1783834844575,False,143,1.0518970327241652,11.0,426.6666666666667,430.0,1.0,False
t1_apa_seed3,dsllama-8b,1783834849575,False,141,1.0518970327241652,11.0,426.6666666666667,430.0,1.0,False
t1_apa_seed3,dsllama-8b,1783834854575,False,141,1.305361378334343,5.333333333333333,435.2,438.6,1.0,False
t1_apa_seed3,dsllama-8b,1783834859575,False,142,1.3534788208269402,9.666666666666666,605.8666666666667,610.6,1.0,False
t1_apa_seed3,dsllama-8b,1783834864575,False,141,1.2851921724312116,8.0,375.46666666666664,378.4,1.0,False
t1_apa_seed3,dsllama-8b,1783834869575,False,149,1.2851921724312116,8.0,375.46666666666664,378.4,1.0,False
t1_apa_seed3,dsllama-8b,1783834874575,False,146,1.3582593408201782,6.333333333333333,409.6,412.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834879575,False,152,1.4153711121709769,9.333333333333334,614.4,619.2,1.0,False
t1_apa_seed3,dsllama-8b,1783834884575,False,149,1.6064422438496708,5.0,443.73333333333335,447.2,1.0,False
t1_apa_seed3,dsllama-8b,1783834889575,False,156,1.6064422438496708,5.0,443.73333333333335,447.2,1.0,False
t1_apa_seed3,dsllama-8b,1783834894575,False,157,1.7260938896628633,5.0,426.6666666666667,430.0,1.0,False
t1_apa_seed3,dsllama-8b,1783834899575,False,155,1.7067441376448154,9.333333333333334,652.8,657.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834904575,False,169,1.6982112979238153,6.333333333333333,448.0,451.5,1.0,False
t1_apa_seed3,dsllama-8b,1783834909575,False,179,1.6982112979238153,6.333333333333333,448.0,451.5,1.0,False
t1_apa_seed3,dsllama-8b,1783834914575,False,177,1.5768080159915254,9.0,486.4,490.2,1.0,False
t1_apa_seed3,dsllama-8b,1783834919575,False,178,1.602850687135434,10.666666666666666,750.9333333333333,756.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834924575,False,177,1.7010203428920727,6.333333333333333,524.8,528.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834929575,False,177,1.7010203428920727,6.333333333333333,524.8,528.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834934575,False,170,1.804026271599042,5.666666666666667,494.93333333333334,498.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834939575,False,152,1.886411303946583,8.333333333333334,738.1333333333333,743.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834944575,False,156,1.8294142354569152,6.666666666666667,473.6,477.3,1.0,False
t1_apa_seed3,dsllama-8b,1783834949575,False,148,1.8294142354569152,6.666666666666667,473.6,477.3,1.0,False
t1_apa_seed3,dsllama-8b,1783834954575,False,149,1.8485619344984163,5.333333333333333,426.6666666666667,430.0,1.0,False
t1_apa_seed3,dsllama-8b,1783834959575,False,144,1.8951072694508788,7.666666666666667,652.8,657.9,1.0,False
t1_apa_seed3,dsllama-8b,1783834964575,False,140,1.9088167620571423,5.0,409.6,412.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834969575,False,144,1.9088167620571423,5.0,409.6,412.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834974575,False,144,2.009975987514148,4.333333333333333,413.8666666666667,417.1,1.0,False
t1_apa_seed3,dsllama-8b,1783834979575,False,143,2.1395888069030318,6.0,622.9333333333333,627.8,1.0,False
t1_apa_seed3,dsllama-8b,1783834984575,False,143,2.260525231225181,3.6666666666666665,396.8,399.9,1.0,False
