ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783804608.814,1783804608814,dsllama-8b,decode_tps,0.0,1634.1333333333334,10.0,0.0,1290.915,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783804608.814,1783804608814,dsqwen-14b,decode_tps,0.0,6536.533333333334,10.0,0.0,1020.235,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783804608.814,1783804608814,dsqwen-7b,decode_tps,0.0,2218.6666666666665,10.0,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783804615.501,1783804615501,dsllama-8b,decode_tps,174.93333333333334,1634.1333333333334,9.341463414634147,1147.2385714285713,1290.915,0.8887018676121753,4.666666666666667,174.93333333333334,176.3,1,1,high,1147.2385714285713,none
1783804615.501,1783804615501,dsqwen-14b,decode_tps,170.66666666666666,6536.533333333334,10.0,706.5260869565217,1020.235,0.6925130846878628,7.666666666666667,170.66666666666666,172.0,1,1,high,706.5260869565217,none
1783804615.501,1783804615501,dsqwen-7b,decode_tps,230.4,2218.6666666666665,9.629629629629628,2644.245,993.4687597800112,2.6616287366555227,2.6666666666666665,230.4,232.2,1,1,high,2644.245,none
1783804623.348,1783804623348,dsllama-8b,decode_tps,174.93333333333334,1634.1333333333334,9.341463414634147,1147.2385714285713,1290.915,0.8887018676121753,4.666666666666667,174.93333333333334,176.3,1,1,high,1147.2385714285713,none
1783804623.348,1783804623348,dsqwen-14b,decode_tps,170.66666666666666,6536.533333333334,10.0,706.5260869565217,1020.235,0.6925130846878628,7.666666666666667,170.66666666666666,172.0,1,1,high,706.5260869565217,none
1783804623.348,1783804623348,dsqwen-7b,decode_tps,230.4,2218.6666666666665,9.629629629629628,2644.245,993.4687597800112,2.6616287366555227,2.6666666666666665,230.4,232.2,1,1,high,2644.245,none
1783804630.056,1783804630056,dsllama-8b,decode_tps,426.6666666666667,1634.1333333333334,3.83,1351.8853695607079,1290.915,1.0472303517742902,7.0,426.6666666666667,430.0,1,1,high,1351.8853695607079,none
