model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783840042071,143,False,51.0062649846077,15.227663587397478,1973.9209413528442,0
dsllama-8b,1,1783840047071,141,False,50.88048428297043,15.227663587397478,1973.9209413528442,0
dsllama-8b,1,1783840052071,138,False,50.88048428297043,15.213630741506112,1973.2945263385773,0
dsllama-8b,1,1783840057071,130,False,50.88048428297043,15.146933378666406,1959.1659307479858,0
dsllama-8b,1,1783840062071,129,False,48.84066432714462,15.087813608289704,1958.7073624134064,0
dsllama-8b,1,1783840067071,123,False,49.28965866565704,15.087813608289704,1958.7073624134064,0
dsllama-8b,1,1783840072071,119,False,48.48279058933258,15.061641537298367,1953.873373568058,0
dsllama-8b,1,1783840077071,122,False,48.27016592025757,15.072661708659075,1953.0183896422386,0
dsllama-8b,1,1783840082071,122,False,48.27016592025757,15.061641537298367,1949.751541018486,0
dsllama-8b,1,1783840087071,125,False,48.48279058933258,15.061641537298367,1949.751541018486,0
dsllama-8b,1,1783840092071,128,False,48.492930829524994,15.131152051640308,1960.0581675767899,0
dsllama-8b,1,1783840097071,136,False,48.492930829524994,15.131152051640308,1960.0581675767899,0
dsllama-8b,1,1783840102071,133,False,49.98017102479935,15.098847976819737,1956.8765833973885,0
dsllama-8b,1,1783840107071,134,False,51.47011578083038,15.098847976819737,1956.8765833973885,0
dsllama-8b,1,1783840112071,136,False,52.35441029071808,15.20318584883307,1974.2359146475792,0
dsllama-8b,1,1783840117071,139,False,53.552210330963135,15.20318584883307,1974.2359146475792,0
dsllama-8b,1,1783840122071,138,False,51.47011578083038,15.205233350513488,1974.3923470377922,0
dsllama-8b,1,1783840127071,142,False,51.932744681835175,15.183370941736566,1974.2359146475792,0
dsllama-8b,1,1783840132071,149,False,51.932744681835175,15.184403345810146,1974.2359146475792,0
dsllama-8b,1,1783840137071,158,False,51.455482840538025,15.263106937952868,1977.9388010501862,0
dsllama-8b,1,1783840142071,155,False,51.545701920986176,15.199515528566256,1973.9734455943108,0
dsllama-8b,1,1783840147071,154,False,51.455482840538025,15.199515528566256,1973.9734455943108,0
dsllama-8b,1,1783840152071,156,False,51.455482840538025,15.193519923161334,1971.4610800147057,0
dsllama-8b,1,1783840157071,156,False,51.545701920986176,15.193519923161334,1971.4610800147057,0
dsllama-8b,1,1783840162071,152,False,51.93968862295151,15.206229088343973,1974.0229174494743,0
dsllama-8b,1,1783840167071,143,False,53.11066657304764,15.1547085581802,1968.016117811203,0
dsllama-8b,1,1783840172071,134,False,53.11066657304764,15.158130369317814,1968.1847617030144,0
dsllama-8b,1,1783840177071,134,False,51.93968862295151,15.165395917385583,1968.2419300079346,0
dsllama-8b,1,1783840182071,134,False,55.52513897418976,16.03807737742822,2071.8251913785934,0
dsllama-8b,1,1783840187071,157,False,55.948927998542786,16.662286315846632,2168.854244053364,0
dsllama-8b,1,1783840192071,164,False,55.67428469657898,16.65191628097549,2168.81050914526,0
dsllama-8b,1,1783840197071,184,False,55.67428469657898,16.644672967317536,2166.7217761278152,0
dsllama-8b,1,1783840202071,211,False,57.61129409074783,16.819409146083622,2177.8834462165833,0
dsllama-8b,1,1783840207071,227,False,57.61129409074783,16.807090109727515,2177.2261559963226,0
dsllama-8b,1,1783840212071,248,False,59.6805140376091,17.01488070131287,2211.1869007349014,0
dsllama-8b,1,1783840217071,240,False,57.22203105688095,17.016484042790932,2211.1869007349014,0
dsllama-8b,1,1783840222071,251,False,57.22203105688095,17.01488070131287,2209.4197496771812,0
dsllama-8b,1,1783840227071,259,False,61.564184725284576,17.076755485196752,2221.321292221546,0
dsllama-8b,1,1783840232071,264,False,59.35826152563095,17.15141746002858,2229.81508821249,0
dsllama-8b,1,1783840237071,280,False,59.35826152563095,17.310303144567595,2242.4969002604485,0
dsllama-8b,1,1783840242071,274,False,58.189503848552704,17.310303144567595,2242.4969002604485,0
dsllama-8b,1,1783840247071,279,False,58.751657605171204,17.310303144567595,2242.4969002604485,0
dsllama-8b,1,1783840252071,285,False,58.751657605171204,17.306420277422806,2242.255210876465,0
dsllama-8b,1,1783840257071,275,False,58.162033557891846,17.310303144567595,2242.4969002604485,0
dsllama-8b,1,1783840262071,288,False,57.91880190372467,17.519545367383582,2278.219684958458,0
dsllama-8b,1,1783840267071,270,False,59.32831019163132,17.577758513567016,2279.133163392544,0
dsllama-8b,1,1783840272071,270,False,59.525735676288605,17.577758513567016,2279.133163392544,0
dsllama-8b,1,1783840277071,282,False,58.73386561870575,17.518248438365816,2278.219684958458,0
dsllama-8b,1,1783840282071,269,False,59.525735676288605,17.577758513567016,2279.133163392544,0
dsllama-8b,1,1783840287071,273,False,59.984318912029266,17.577758513567016,2279.133163392544,0
dsllama-8b,1,1783840292071,248,False,59.732191264629364,17.317410705127116,2243.866339325905,0
dsllama-8b,1,1783840297071,253,False,58.56730043888092,17.317410705127116,2243.866339325905,0
dsllama-8b,1,1783840302071,253,False,58.100081980228424,17.317410705127116,2243.866339325905,0
dsllama-8b,1,1783840307071,250,False,58.100081980228424,16.963474569827554,2197.75503128767,0
dsllama-8b,1,1783840312071,254,False,58.56730043888092,16.97017252445221,2201.622761785984,0
dsllama-8b,1,1783840317071,256,False,56.538693606853485,16.9712972687924,2201.622761785984,0
dsllama-8b,1,1783840322071,265,False,56.73826485872269,16.97017252445221,2200.7307782769203,0
dsllama-8b,1,1783840327071,263,False,58.87354910373688,17.03310323747124,2214.1561955213547,0
dsllama-8b,1,1783840332071,266,False,59.38716232776642,17.126305131461677,2223.3052849769592,0
dsllama-8b,1,1783840337071,263,False,59.38716232776642,17.208593215529373,2249.4765743613243,0
dsllama-8b,1,1783840342071,264,False,58.87354910373688,17.208593215529373,2249.4765743613243,0
dsllama-8b,1,1783840347071,267,False,60.124874114990234,17.208593215529373,2249.4765743613243,0
