model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783802993913,162,False,52.025094628334045,15.511434143922461,2011.405423283577,0
dsllama-8b,1,1783802998913,166,False,51.660023629665375,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803003913,164,False,50.51475763320923,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803008913,169,False,49.22576993703842,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803013913,175,False,51.660023629665375,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803018913,169,False,51.89500004053116,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803023913,163,False,51.89500004053116,15.861298800922754,2053.2765835523605,0
dsllama-8b,1,1783803028913,153,False,54.17264252901077,15.297415101622033,1979.5978739857674,0
dsllama-8b,1,1783803033913,166,False,54.144926369190216,15.558270136202415,2014.6950632333755,0
dsllama-8b,1,1783803038913,165,False,54.17264252901077,15.558270136202415,2014.6950632333755,0
dsllama-8b,1,1783803043913,166,False,53.10454964637756,15.770873744187393,2042.3564463853836,0
dsllama-8b,1,1783803048913,171,False,53.10454964637756,15.831976659654632,2053.978882730007,0
dsllama-8b,1,1783803053913,180,False,52.74255573749542,15.831976659654632,2053.978882730007,0
dsllama-8b,1,1783803058913,174,False,50.99622160196304,15.831976659654632,2053.978882730007,0
dsllama-8b,1,1783803063913,168,False,51.45551264286041,15.831976659654632,2053.978882730007,0
dsllama-8b,1,1783803068913,173,False,52.62461304664612,15.835912854183377,2055.998332798481,0
dsllama-8b,1,1783803073913,166,False,52.00114846229553,15.812587432973967,2045.4834997653961,0
dsllama-8b,1,1783803078913,170,False,52.00114846229553,16.34019061805695,2114.8799657821655,0
dsllama-8b,1,1783803083913,182,False,52.636630833148956,16.374640636087403,2121.333599090576,0
dsllama-8b,1,1783803088913,204,False,55.06177246570587,16.40011264583257,2125.015415251255,0
dsllama-8b,1,1783803093913,206,False,58.50178003311157,16.48300927220367,2138.282351195812,0
dsllama-8b,1,1783803098913,202,False,59.86252427101135,16.48300927220367,2138.282351195812,0
dsllama-8b,1,1783803103913,208,False,61.32923811674118,16.48300927220367,2138.282351195812,0
dsllama-8b,1,1783803108913,197,False,61.53944134712219,16.514422973309916,2145.7641050219536,0
dsllama-8b,1,1783803113913,184,False,61.750516295433044,16.4739499528577,2138.282351195812,0
dsllama-8b,1,1783803118913,167,False,62.1965229511261,16.523037721791606,2145.7641050219536,0
dsllama-8b,1,1783803123913,177,False,64.52792882919312,16.751293180965064,2180.348388850689,0
dsllama-8b,1,1783803128913,177,False,67.90599972009659,16.751293180965064,2180.348388850689,0
dsllama-8b,1,1783803133913,175,False,69.71487402915955,16.751293180965064,2180.348388850689,0
dsllama-8b,1,1783803138913,194,False,69.71487402915955,16.820058285251378,2186.0367208719254,0
dsllama-8b,1,1783803143913,219,False,70.79897075891495,17.361731451796736,2252.4253353476524,0
dsllama-8b,1,1783803148913,226,False,70.20533829927444,17.34354470189162,2251.344718039036,0
dsllama-8b,1,1783803153913,213,False,66.79261475801468,17.361731451796736,2252.4253353476524,0
dsllama-8b,1,1783803158913,220,False,67.99299269914627,17.361731451796736,2252.4253353476524,0
dsllama-8b,1,1783803163913,227,False,66.46524369716644,17.34354470189162,2251.344718039036,0
dsllama-8b,1,1783803168913,215,False,66.32768362760544,17.361731451796736,2252.4253353476524,0
dsllama-8b,1,1783803173913,197,False,61.88272684812546,16.330291143083198,2117.5339818000793,0
dsllama-8b,1,1783803178913,199,False,61.69554591178894,16.330291143083198,2117.5339818000793,0
dsllama-8b,1,1783803183913,205,False,59.07745659351349,16.484476508587363,2141.6164860129356,0
dsllama-8b,1,1783803188913,223,False,58.478549122810364,16.887622672741806,2194.597788155079,0
dsllama-8b,1,1783803193913,216,False,58.522798120975494,16.89187542894694,2195.4077780246735,0
dsllama-8b,1,1783803198913,218,False,58.87512117624283,16.89187542894694,2195.4077780246735,0
dsllama-8b,1,1783803203913,231,False,64.49535489082336,16.91281003510858,2197.6656541228294,0
dsllama-8b,1,1783803208913,230,False,64.79852646589279,16.91281003510858,2197.6656541228294,0
dsllama-8b,1,1783803213913,220,False,64.84482437372208,16.900040385291334,2197.265401482582,0
dsllama-8b,1,1783803218913,201,False,64.79852646589279,16.82893374538797,2184.7483962774277,0
dsllama-8b,1,1783803223913,207,False,64.79852646589279,16.82893374538797,2184.7483962774277,0
dsllama-8b,1,1783803228913,211,False,64.84482437372208,16.82893374538797,2184.7483962774277,0
dsllama-8b,1,1783803233913,207,False,59.21528488397598,16.69739392094725,2171.965539455414,0
dsllama-8b,1,1783803238913,204,False,59.301599860191345,16.69739392094725,2171.965539455414,0
