model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783793147630,162,False,51.59589648246765,15.498681448576018,2007.6724663376808,0
dsllama-8b,1,1783793152630,166,False,52.094876766204834,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793157630,164,False,51.99133604764938,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793162630,169,False,51.99133604764938,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793167630,175,False,53.84296178817749,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793172630,169,False,53.14028263092041,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793177630,163,False,54.350562393665314,15.82862759434332,2051.485635340214,0
dsllama-8b,1,1783793182630,153,False,54.350562393665314,15.313575000274838,1985.589638352394,0
dsllama-8b,1,1783793187630,166,False,54.350562393665314,15.572421252727509,2019.11810785532,0
dsllama-8b,1,1783793192630,165,False,53.14028263092041,15.572421252727509,2019.11810785532,0
dsllama-8b,1,1783793197630,166,False,50.3595694899559,15.744649284467922,2040.082111954689,0
dsllama-8b,1,1783793202630,171,False,50.51785707473755,15.832368548460833,2046.5211495757103,0
dsllama-8b,1,1783793207630,180,False,50.3595694899559,15.832368548460833,2046.5211495757103,0
dsllama-8b,1,1783793212630,174,False,49.453482031822205,15.832368548460833,2046.5211495757103,0
dsllama-8b,1,1783793217630,168,False,49.87339675426483,15.832368548460833,2046.5211495757103,0
dsllama-8b,1,1783793222630,173,False,51.16639286279678,15.867872735646767,2051.785185933113,0
dsllama-8b,1,1783793227630,166,False,51.64599418640137,15.86350605009109,2048.489309847355,0
dsllama-8b,1,1783793232630,170,False,51.77171528339386,16.395142580580522,2127.688057720661,0
dsllama-8b,1,1783793237630,205,False,54.07414585351944,17.78339471404008,2303.4371063113213,0
dsllama-8b,1,1783793242630,246,False,56.87636882066727,17.78339471404008,2304.1987642645836,0
dsllama-8b,1,1783793247630,260,False,60.879841446876526,17.78339471404008,2304.1987642645836,0
dsllama-8b,1,1783793252630,265,False,94.82519328594208,17.78005169132563,2303.4371063113213,0
dsllama-8b,1,1783793257630,281,False,100.16406327486038,17.78005169132563,2303.4371063113213,0
dsllama-8b,1,1783793262630,307,False,102.31973230838776,17.814660635520156,2313.2817298173904,0
dsllama-8b,1,1783793267630,295,False,104.7978326678276,17.72910221589832,2309.0929314494133,0
dsllama-8b,1,1783793272630,313,False,128.55029106140137,19.38394844297349,2554.1630387306213,0
dsllama-8b,1,1783793277630,316,False,139.3466591835022,19.38394844297349,2554.1630387306213,0
dsllama-8b,1,1783793282630,335,False,139.3466591835022,19.371174510539046,2546.821780502796,0
dsllama-8b,1,1783793287630,346,False,136.19741052389145,19.281680541714344,2545.0317040085793,0
dsllama-8b,1,1783793292630,340,False,141.27008616924286,19.371174510539046,2546.821780502796,0
dsllama-8b,1,1783793297630,346,False,139.3466591835022,19.281680541714344,2545.0317040085793,0
dsllama-8b,1,1783793302630,342,False,126.53223425149918,18.07481390754069,2389.027550816536,0
dsllama-8b,1,1783793307630,338,False,123.10346961021423,18.09251754302678,2391.591392457485,0
dsllama-8b,1,1783793312630,342,False,122.88850545883179,18.07481390754069,2388.946808874607,0
dsllama-8b,1,1783793317630,343,False,122.88850545883179,18.07481390754069,2387.8110349178314,0
dsllama-8b,1,1783793322630,349,False,120.9961548447609,18.07481390754069,2387.8110349178314,0
dsllama-8b,1,1783793327630,345,False,123.79182130098343,18.031218448492485,2384.3302875757217,0
dsllama-8b,1,1783793332630,329,False,125.40872395038605,17.83883782822316,2355.728641152382,0
dsllama-8b,1,1783793337630,347,False,131.72409683465958,17.9239761993641,2372.022420167923,0
dsllama-8b,1,1783793342630,347,False,131.72409683465958,17.959928477373648,2373.1448501348495,0
dsllama-8b,1,1783793347630,348,False,131.95132464170456,17.96794571275786,2373.1448501348495,0
dsllama-8b,1,1783793352630,348,False,134.2427209019661,17.995715082630397,2378.8187131285667,0
dsllama-8b,1,1783793357630,344,False,133.41743499040604,17.995715082630397,2378.8187131285667,0
dsllama-8b,1,1783793362630,341,False,131.95132464170456,17.98618092076985,2372.57082760334,0
dsllama-8b,1,1783793367630,323,False,125.7130354642868,17.884175667143243,2366.455964744091,0
dsllama-8b,1,1783793372630,320,False,122.99700826406479,17.866532222961816,2359.9864915013313,0
dsllama-8b,1,1783793377630,319,False,122.99700826406479,17.89702445737959,2363.6259138584137,0
dsllama-8b,1,1783793382630,319,False,125.85543096065521,17.99919667441075,2372.1954450011253,0
dsllama-8b,1,1783793387630,332,False,128.0091404914856,17.960135216318715,2365.1456087827682,0
dsllama-8b,1,1783793392630,330,False,128.35203856229782,17.960135216318715,2365.1456087827682,0
dsllama-8b,1,1783793397630,341,False,125.85543096065521,17.988434105407535,2369.529239833355,0
dsllama-8b,1,1783793402630,338,False,125.14487653970718,17.940950029947626,2365.1456087827682,0
dsllama-8b,1,1783793407630,341,False,124.29813295602798,17.872701069032114,2357.230067253113,0
dsllama-8b,1,1783793412630,347,False,119.93543803691864,17.876104576381174,2353.9141938090324,0
dsllama-8b,1,1783793417630,345,False,113.01905661821365,17.89825221919638,2353.9141938090324,0
dsllama-8b,1,1783793422630,340,False,107.35558718442917,17.904283024194672,2358.19910466671,0
dsllama-8b,1,1783793427630,337,False,106.59672319889069,17.88119784021002,2353.107199072838,0
dsllama-8b,1,1783793432630,327,False,119.93543803691864,17.88119784021002,2353.107199072838,0
dsllama-8b,1,1783793437630,329,False,112.88311332464218,17.94635985545286,2360.0500375032425,0
dsllama-8b,1,1783793442630,322,False,117.36537516117096,17.86703639847087,2345.1600074768066,0
dsllama-8b,1,1783793447630,318,False,122.20561504364014,17.82839839148709,2337.762802839279,0
dsllama-8b,1,1783793452630,327,False,123.46714735031128,17.885517710306512,2355.2358224987984,0
dsllama-8b,1,1783793457630,333,False,124.40010160207748,17.938351361301002,2360.0241020321846,0
dsllama-8b,1,1783793462630,345,False,115.68823456764221,17.92070650913584,2359.3141064047813,0
dsllama-8b,1,1783793467630,329,True,117.0433759689331,30.962248633519078,15908.987157046795,0
dsllama-8b,1,1783793472630,318,True,126.59785896539688,47.049905616359936,24140.9807279706,0
