2026/07/10 17:11:35.066, 1, 4070
2026/07/10 17:11:35.066, 2, 37382
2026/07/10 17:11:35.066, 3, 37382
2026/07/10 17:11:36.066, 0, 37892
2026/07/10 17:11:36.066, 1, 37932
2026/07/10 17:11:36.066, 2, 37382
2026/07/10 17:11:36.066, 3, 37382
2026/07/10 17:11:37.066, 0, 37892
2026/07/10 17:11:37.066, 1, 37932
2026/07/10 17:11:37.066, 2, 37382
2026/07/10 17:11:37.066, 3, 37382
2026/07/10 17:11:38.066, 0, 37892
2026/07/10 17:11:38.067, 1, 9850
2026/07/10 17:11:38.067, 2, 37382
2026/07/10 17:11:38.067, 3, 37382
2026/07/10 17:11:39.067, 0, 37892
2026/07/10 17:11:39.067, 1, 4070
2026/07/10 17:11:39.067, 2, 37382
2026/07/10 17:11:39.067, 3, 37382
2026/07/10 17:11:40.067, 0, 37892
2026/07/10 17:11:40.068, 1, 10002
2026/07/10 17:11:40.068, 2, 37382
2026/07/10 17:11:40.068, 3, 37382
2026/07/10 17:11:41.068, 0, 37892
2026/07/10 17:11:41.068, 1, 37932
2026/07/10 17:11:41.068, 2, 37382
2026/07/10 17:11:41.068, 3, 37382
2026/07/10 17:11:42.068, 0, 37892
2026/07/10 17:11:42.068, 1, 32832
2026/07/10 17:11:42.068, 2, 37382
2026/07/10 17:11:42.068, 3, 37382
2026/07/10 17:11:43.068, 0, 37892
2026/07/10 17:11:43.068, 1, 4070
2026/07/10 17:11:43.068, 2, 37382
2026/07/10 17:11:43.068, 3, 37382
2026/07/10 17:11:44.069, 0, 37892
2026/07/10 17:11:44.069, 1, 4070
2026/07/10 17:11:44.069, 2, 37382
2026/07/10 17:11:44.069, 3, 37382
2026/07/10 17:11:45.069, 0, 37892
2026/07/10 17:11:45.069, 1, 37932
2026/07/10 17:11:45.069, 2, 37382
2026/07/10 17:11:45.069, 3, 37382
2026/07/10 17:11:46.069, 0, 37892
2026/07/10 17:11:46.069, 1, 37932
2026/07/10 17:11:46.069, 2, 37382
2026/07/10 17:11:46.069, 3, 37382
2026/07/10 17:11:47.069, 0, 37892
2026/07/10 17:11:47.069, 1, 4070
2026/07/10 17:11:47.069, 2, 37382
2026/07/10 17:11:47.069, 3, 37382
2026/07/10 17:11:48.069, 0, 37892
2026/07/10 17:11:48.070, 1, 4070
2026/07/10 17:11:48.070, 2, 37382
2026/07/10 17:11:48.070, 3, 37382
2026/07/10 17:11:49.070, 0, 37892
2026/07/10 17:11:49.070, 1, 10530
2026/07/10 17:11:49.070, 2, 37382
2026/07/10 17:11:49.070, 3, 37382
2026/07/10 17:11:50.070, 0, 37892
2026/07/10 17:11:50.070, 1, 37932
2026/07/10 17:11:50.070, 2, 37382
2026/07/10 17:11:50.070, 3, 37382
2026/07/10 17:11:51.070, 0, 37892
2026/07/10 17:11:51.070, 1, 32672
2026/07/10 17:11:51.070, 2, 37382
2026/07/10 17:11:51.070, 3, 37382
2026/07/10 17:11:52.071, 0, 37892
2026/07/10 17:11:52.071, 1, 4070
2026/07/10 17:11:52.071, 2, 37382
2026/07/10 17:11:52.071, 3, 37382
2026/07/10 17:11:53.071, 0, 37892
2026/07/10 17:11:53.071, 1, 4070
2026/07/10 17:11:53.071, 2, 37382
2026/07/10 17:11:53.071, 3, 37382
2026/07/10 17:11:54.071, 0, 37892
2026/07/10 17:11:54.071, 1, 37932
2026/07/10 17:11:54.071, 2, 37382
2026/07/10 17:11:54.071, 3, 37382
2026/07/10 17:11:55.071, 0, 37892
2026/07/10 17:11:55.071, 1, 37932
2026/07/10 17:11:55.071, 2, 37382
2026/07/10 17:11:55.072, 3, 37382
2026/07/10 17:11:56.072, 0, 37892
2026/07/10 17:11:56.072, 1, 4070
2026/07/10 17:11:56.072, 2, 37382
2026/07/10 17:11:56.072, 3, 37382
2026/07/10 17:11:57.072, 0, 37892
2026/07/10 17:11:57.072, 1, 4070
2026/07/10 17:11:57.072, 2, 37382
2026/07/10 17:11:57.072, 3, 37382
2026/07/10 17:11:58.072, 0, 37892
2026/07/10 17:11:58.072, 1, 13442
2026/07/10 17:11:58.072, 2, 37382
2026/07/10 17:11:58.072, 3, 37382
2026/07/10 17:11:59.072, 0, 37892
2026/07/10 17:11:59.072, 1, 37932
2026/07/10 17:11:59.072, 2, 37382
2026/07/10 17:11:59.072, 3, 37382
2026/07/10 17:12:00.073, 0, 37892
2026/07/10 17:12:00.073, 1, 30144
2026/07/10 17:12:00.073, 2, 37382
2026/07/10 17:12:00.073, 3, 37382
2026/07/10 17:12:01.073, 0, 37892
2026/07/10 17:12:01.073, 1, 4070
2026/07/10 17:12:01.073, 2, 37382
2026/07/10 17:12:01.073, 3, 37382
2026/07/10 17:12:02.073, 0, 37892
2026/07/10 17:12:02.073, 1, 4070
2026/07/10 17:12:02.073, 2, 37382
2026/07/10 17:12:02.073, 3, 37382
2026/07/10 17:12:03.073, 0, 37892
2026/07/10 17:12:03.073, 1, 37932
2026/07/10 17:12:03.073, 2, 37382
2026/07/10 17:12:03.073, 3, 37382
2026/07/10 17:12:04.074, 0, 37892
2026/07/10 17:12:04.074, 1, 37932
2026/07/10 17:12:04.074, 2, 37382
2026/07/10 17:12:04.074, 3, 37382
2026/07/10 17:12:05.074, 0, 37892
2026/07/10 17:12:05.074, 1, 4070
2026/07/10 17:12:05.074, 2, 37382
2026/07/10 17:12:05.074, 3, 37382
2026/07/10 17:12:06.074, 0, 37892
2026/07/10 17:12:06.074, 1, 4070
2026/07/10 17:12:06.074, 2, 37382
2026/07/10 17:12:06.074, 3, 37382
2026/07/10 17:12:07.074, 0, 37892
2026/07/10 17:12:07.074, 1, 18322
2026/07/10 17:12:07.074, 2, 37382
2026/07/10 17:12:07.074, 3, 37382
2026/07/10 17:12:08.075, 0, 37892
2026/07/10 17:12:08.075, 1, 37932
2026/07/10 17:12:08.075, 2, 37382
2026/07/10 17:12:08.075, 3, 37382
2026/07/10 17:12:09.075, 0, 37892
2026/07/10 17:12:09.075, 1, 24736
2026/07/10 17:12:09.075, 2, 37382
2026/07/10 17:12:09.075, 3, 37382
2026/07/10 17:12:10.075, 0, 37892
2026/07/10 17:12:10.075, 1, 4070
2026/07/10 17:12:10.075, 2, 37382
2026/07/10 17:12:10.075, 3, 37382
2026/07/10 17:12:11.075, 0, 37892
2026/07/10 17:12:11.075, 1, 8338
2026/07/10 17:12:11.075, 2, 37382
2026/07/10 17:12:11.075, 3, 37382
2026/07/10 17:12:12.076, 0, 37892
2026/07/10 17:12:12.076, 1, 37932
2026/07/10 17:12:12.076, 2, 37382
2026/07/10 17:12:12.076, 3, 37382
2026/07/10 17:12:13.076, 0, 37892
2026/07/10 17:12:13.076, 1, 35136
2026/07/10 17:12:13.076, 2, 37382
2026/07/10 17:12:13.076, 3, 37382
2026/07/10 17:12:14.076, 0, 37892
2026/07/10 17:12:14.076, 1, 4070
2026/07/10 17:12:14.076, 2, 37382
2026/07/10 17:12:14.076, 3, 37382
2026/07/10 17:12:15.076, 0, 37892
2026/07/10 17:12:15.076, 1, 4070
2026/07/10 17:12:15.076, 2, 37382
2026/07/10 17:12:15.076, 3, 37382
2026/07/10 17:12:16.076, 0, 37892
2026/07/10 17:12:16.077, 1, 37932
2026/07/10 17:12:16.077, 2, 37382
2026/07/10 17:12:16.077, 3, 37382
2026/07/10 17:12:17.077, 0, 37892
2026/07/10 17:12:17.077, 1, 37932
2026/07/10 17:12:17.077, 2, 37382
2026/07/10 17:12:17.077, 3, 37382
2026/07/10 17:12:18.077, 0, 37892
2026/07/10 17:12:18.077, 1, 4070
2026/07/10 17:12:18.077, 2, 37382
2026/07/10 17:12:18.077, 3, 37382
2026/07/10 17:12:19.077, 0, 37892
2026/07/10 17:12:19.077, 1, 4070
2026/07/10 17:12:19.077, 2, 37382
2026/07/10 17:12:19.077, 3, 37382
2026/07/10 17:12:20.077, 0, 37892
2026/07/10 17:12:20.077, 1, 12194
2026/07/10 17:12:20.077, 2, 37382
2026/07/10 17:12:20.078, 3, 37382
2026/07/10 17:12:21.078, 0, 37892
2026/07/10 17:12:21.078, 1, 37932
2026/07/10 17:12:21.078, 2, 37382
2026/07/10 17:12:21.078, 3, 37382
2026/07/10 17:12:22.078, 0, 37892
2026/07/10 17:12:22.078, 1, 30752
2026/07/10 17:12:22.078, 2, 37382
2026/07/10 17:12:22.078, 3, 37382
2026/07/10 17:12:23.078, 0, 37892
2026/07/10 17:12:23.078, 1, 4070
2026/07/10 17:12:23.078, 2, 37382
2026/07/10 17:12:23.078, 3, 37382
2026/07/10 17:12:24.078, 0, 37892
2026/07/10 17:12:24.079, 1, 4070
2026/07/10 17:12:24.079, 2, 37382
2026/07/10 17:12:24.079, 3, 37382
2026/07/10 17:12:25.079, 0, 37892
2026/07/10 17:12:25.079, 1, 37932
2026/07/10 17:12:25.079, 2, 37382
2026/07/10 17:12:25.079, 3, 37382
2026/07/10 17:12:26.079, 0, 37892
2026/07/10 17:12:26.079, 1, 37932
2026/07/10 17:12:26.079, 2, 37382
2026/07/10 17:12:26.079, 3, 37382
2026/07/10 17:12:27.079, 0, 37892
2026/07/10 17:12:27.079, 1, 4070
2026/07/10 17:12:27.079, 2, 37382
2026/07/10 17:12:27.079, 3, 37382
2026/07/10 17:12:28.080, 0, 37892
2026/07/10 17:12:28.080, 1, 4070
2026/07/10 17:12:28.080, 2, 37382
2026/07/10 17:12:28.080, 3, 37382
2026/07/10 17:12:29.080, 0, 37892
2026/07/10 17:12:29.080, 1, 17602
2026/07/10 17:12:29.080, 2, 37382
2026/07/10 17:12:29.080, 3, 37382
2026/07/10 17:12:30.080, 0, 37892
2026/07/10 17:12:30.080, 1, 37932
2026/07/10 17:12:30.080, 2, 37382
2026/07/10 17:12:30.080, 3, 37382
2026/07/10 17:12:31.080, 0, 37892
2026/07/10 17:12:31.080, 1, 25648
2026/07/10 17:12:31.080, 2, 37382
2026/07/10 17:12:31.081, 3, 37382
2026/07/10 17:12:32.081, 0, 37892
2026/07/10 17:12:32.081, 1, 4070
2026/07/10 17:12:32.081, 2, 37382
2026/07/10 17:12:32.081, 3, 37382
2026/07/10 17:12:33.081, 0, 37892
2026/07/10 17:12:33.081, 1, 6674
2026/07/10 17:12:33.081, 2, 37382
2026/07/10 17:12:33.081, 3, 37382
2026/07/10 17:12:34.081, 0, 37892
2026/07/10 17:12:34.081, 1, 37932
2026/07/10 17:12:34.081, 2, 37382
2026/07/10 17:12:34.081, 3, 37382
2026/07/10 17:12:35.081, 0, 37892
2026/07/10 17:12:35.081, 1, 37932
2026/07/10 17:12:35.082, 2, 37382
2026/07/10 17:12:35.082, 3, 37382
2026/07/10 17:12:36.082, 0, 37892
2026/07/10 17:12:36.082, 1, 4070
2026/07/10 17:12:36.082, 2, 37382
2026/07/10 17:12:36.082, 3, 37382
2026/07/10 17:12:37.082, 0, 37892
2026/07/10 17:12:37.082, 1, 4070
2026/07/10 17:12:37.082, 2, 37382
2026/07/10 17:12:37.082, 3, 37382
2026/07/10 17:12:38.082, 0, 37892
2026/07/10 17:12:38.082, 1, 37932
2026/07/10 17:12:38.082, 2, 37382
2026/07/10 17:12:38.082, 3, 37382
2026/07/10 17:12:39.082, 0, 37892
2026/07/10 17:12:39.082, 1, 37932
2026/07/10 17:12:39.083, 2, 37382
2026/07/10 17:12:39.083, 3, 37382
2026/07/10 17:12:40.083, 0, 37892
2026/07/10 17:12:40.083, 1, 21410
2026/07/10 17:12:40.083, 2, 37382
2026/07/10 17:12:40.083, 3, 37382
2026/07/10 17:12:41.084, 0, 37892
2026/07/10 17:12:41.084, 1, 4070
2026/07/10 17:12:41.084, 2, 37382
2026/07/10 17:12:41.084, 3, 37382
2026/07/10 17:12:42.084, 0, 37892
2026/07/10 17:12:42.084, 1, 10418
2026/07/10 17:12:42.084, 2, 37382
2026/07/10 17:12:42.084, 3, 37382
2026/07/10 17:12:43.084, 0, 37892
2026/07/10 17:12:43.084, 1, 37932
2026/07/10 17:12:43.084, 2, 37382
2026/07/10 17:12:43.084, 3, 37382
2026/07/10 17:12:44.084, 0, 37892
2026/07/10 17:12:44.084, 1, 33088
2026/07/10 17:12:44.084, 2, 37382
2026/07/10 17:12:44.084, 3, 37382
2026/07/10 17:12:45.085, 0, 37892
2026/07/10 17:12:45.085, 1, 4070
2026/07/10 17:12:45.085, 2, 37382
2026/07/10 17:12:45.085, 3, 37382
2026/07/10 17:12:46.085, 0, 37892
2026/07/10 17:12:46.085, 1, 4070
2026/07/10 17:12:46.085, 2, 37382
2026/07/10 17:12:46.085, 3, 37382
2026/07/10 17:12:47.085, 0, 37892
2026/07/10 17:12:47.085, 1, 37932
2026/07/10 17:12:47.085, 2, 37382
2026/07/10 17:12:47.085, 3, 37382
2026/07/10 17:12:48.085, 0, 37892
2026/07/10 17:12:48.085, 1, 37932
2026/07/10 17:12:48.085, 2, 37382
2026/07/10 17:12:48.085, 3, 37382
2026/07/10 17:12:49.085, 0, 37892
2026/07/10 17:12:49.086, 1, 4070
2026/07/10 17:12:49.086, 2, 37382
2026/07/10 17:12:49.086, 3, 37382
2026/07/10 17:12:50.086, 0, 37892
2026/07/10 17:12:50.086, 1, 4070
2026/07/10 17:12:50.086, 2, 37382
2026/07/10 17:12:50.086, 3, 37382
2026/07/10 17:12:51.086, 0, 37892
2026/07/10 17:12:51.086, 1, 13746
2026/07/10 17:12:51.086, 2, 37382
2026/07/10 17:12:51.086, 3, 37382
2026/07/10 17:12:52.086, 0, 37892
2026/07/10 17:12:52.086, 1, 37932
2026/07/10 17:12:52.086, 2, 37382
2026/07/10 17:12:52.086, 3, 37382
2026/07/10 17:12:53.086, 0, 37892
2026/07/10 17:12:53.086, 1, 37932
2026/07/10 17:12:53.087, 2, 37382
2026/07/10 17:12:53.087, 3, 37382
2026/07/10 17:12:54.087, 0, 37892
2026/07/10 17:12:54.087, 1, 37932
2026/07/10 17:12:54.087, 2, 37382
2026/07/10 17:12:54.087, 3, 37382
2026/07/10 17:12:55.087, 0, 37892
2026/07/10 17:12:55.087, 1, 37932
2026/07/10 17:12:55.087, 2, 37382
2026/07/10 17:12:55.087, 3, 37382
2026/07/10 17:12:56.087, 0, 37892
2026/07/10 17:12:56.087, 1, 37932
2026/07/10 17:12:56.087, 2, 37382
2026/07/10 17:12:56.087, 3, 37382
2026/07/10 17:12:57.088, 0, 37892
2026/07/10 17:12:57.088, 1, 37932
2026/07/10 17:12:57.088, 2, 37382
2026/07/10 17:12:57.088, 3, 37382
2026/07/10 17:12:58.088, 0, 37892
2026/07/10 17:12:58.088, 1, 37932
2026/07/10 17:12:58.088, 2, 37382
2026/07/10 17:12:58.088, 3, 37382
2026/07/10 17:12:59.088, 0, 37892
2026/07/10 17:12:59.088, 1, 37932
2026/07/10 17:12:59.088, 2, 37382
2026/07/10 17:12:59.088, 3, 37382
2026/07/10 17:13:00.088, 0, 37892
2026/07/10 17:13:00.088, 1, 37932
2026/07/10 17:13:00.088, 2, 37382
2026/07/10 17:13:00.088, 3, 37382
2026/07/10 17:13:01.089, 0, 37892
2026/07/10 17:13:01.089, 1, 37932
2026/07/10 17:13:01.089, 2, 37382
2026/07/10 17:13:01.089, 3, 37382
2026/07/10 17:13:02.090, 0, 37892
2026/07/10 17:13:02.090, 1, 37932
2026/07/10 17:13:02.090, 2, 37382
2026/07/10 17:13:02.090, 3, 37382
2026/07/10 17:13:03.090, 0, 37892
2026/07/10 17:13:03.090, 1, 37932
2026/07/10 17:13:03.090, 2, 37382
2026/07/10 17:13:03.090, 3, 37382
2026/07/10 17:13:04.090, 0, 37892
2026/07/10 17:13:04.090, 1, 37932
2026/07/10 17:13:04.091, 2, 37382
2026/07/10 17:13:04.091, 3, 37382
2026/07/10 17:13:05.091, 0, 37892
2026/07/10 17:13:05.091, 1, 37932
2026/07/10 17:13:05.091, 2, 37382
2026/07/10 17:13:05.091, 3, 37382
2026/07/10 17:13:06.091, 0, 37892
2026/07/10 17:13:06.091, 1, 37932
2026/07/10 17:13:06.091, 2, 37382
2026/07/10 17:13:06.091, 3, 37382
2026/07/10 17:13:07.091, 0, 37892
2026/07/10 17:13:07.091, 1, 37932
2026/07/10 17:13:07.091, 2, 37382
2026/07/10 17:13:07.091, 3, 37382
2026/07/10 17:13:08.091, 0, 37892
2026/07/10 17:13:08.092, 1, 37932
2026/07/10 17:13:08.092, 2, 37382
2026/07/10 17:13:08.092, 3, 37382
2026/07/10 17:13:09.092, 0, 37892
2026/07/10 17:13:09.092, 1, 37932
2026/07/10 17:13:09.092, 2, 37382
2026/07/10 17:13:09.092, 3, 37382
2026/07/10 17:13:10.092, 0, 37892
2026/07/10 17:13:10.092, 1, 37932
2026/07/10 17:13:10.092, 2, 37382
2026/07/10 17:13:10.092, 3, 37382
2026/07/10 17:13:11.092, 0, 37892
2026/07/10 17:13:11.092, 1, 37932
2026/07/10 17:13:11.092, 2, 37382
2026/07/10 17:13:11.092, 3, 37382
2026/07/10 17:13:12.092, 0, 37892
2026/07/10 17:13:12.092, 1, 37932
2026/07/10 17:13:12.092, 2, 37382
2026/07/10 17:13:12.092, 3, 37382
2026/07/10 17:13:13.093, 0, 37892
2026/07/10 17:13:13.093, 1, 37932
2026/07/10 17:13:13.093, 2, 37382
2026/07/10 17:13:13.093, 3, 37382
2026/07/10 17:13:14.093, 0, 37892
2026/07/10 17:13:14.093, 1, 37932
2026/07/10 17:13:14.093, 2, 37382
2026/07/10 17:13:14.093, 3, 37382
2026/07/10 17:13:15.093, 0, 37892
2026/07/10 17:13:15.093, 1, 37932
2026/07/10 17:13:15.093, 2, 37382
2026/07/10 17:13:15.093, 3, 37382
2026/07/10 17:13:16.093, 0, 37892
2026/07/10 17:13:16.093, 1, 37932
2026/07/10 17:13:16.093, 2, 37382
2026/07/10 17:13:16.093, 3, 37382
2026/07/10 17:13:17.093, 0, 37892
2026/07/10 17:13:17.093, 1, 37932
2026/07/10 17:13:17.093, 2, 37382
2026/07/10 17:13:17.093, 3, 37382
2026/07/10 17:13:18.093, 0, 37892
2026/07/10 17:13:18.094, 1, 37932
2026/07/10 17:13:18.094, 2, 37382
2026/07/10 17:13:18.094, 3, 37382
2026/07/10 17:13:19.094, 0, 37892
2026/07/10 17:13:19.094, 1, 37932
2026/07/10 17:13:19.094, 2, 37382
2026/07/10 17:13:19.094, 3, 37382
2026/07/10 17:13:20.094, 0, 37892
2026/07/10 17:13:20.094, 1, 37932
2026/07/10 17:13:20.094, 2, 37382
2026/07/10 17:13:20.094, 3, 37382
2026/07/10 17:13:21.094, 0, 37892
2026/07/10 17:13:21.094, 1, 37932
2026/07/10 17:13:21.094, 2, 37382
2026/07/10 17:13:21.094, 3, 37382
2026/07/10 17:13:22.095, 0, 37892
2026/07/10 17:13:22.095, 1, 37932
2026/07/10 17:13:22.095, 2, 37382
2026/07/10 17:13:22.095, 3, 37382
2026/07/10 17:13:23.095, 0, 37892
2026/07/10 17:13:23.095, 1, 32720
2026/07/10 17:13:23.095, 2, 37382
2026/07/10 17:13:23.095, 3, 37382
2026/07/10 17:13:24.095, 0, 37892
2026/07/10 17:13:24.095, 1, 4070
2026/07/10 17:13:24.095, 2, 37382
2026/07/10 17:13:24.095, 3, 37382
2026/07/10 17:13:25.095, 0, 37892
2026/07/10 17:13:25.095, 1, 4070
2026/07/10 17:13:25.096, 2, 37382
2026/07/10 17:13:25.096, 3, 37382
2026/07/10 17:13:26.096, 0, 37892
2026/07/10 17:13:26.096, 1, 37932
2026/07/10 17:13:26.096, 2, 37382
2026/07/10 17:13:26.096, 3, 37382
2026/07/10 17:13:27.096, 0, 37892
2026/07/10 17:13:27.096, 1, 37932
2026/07/10 17:13:27.096, 2, 37382
2026/07/10 17:13:27.096, 3, 37382
2026/07/10 17:13:28.096, 0, 37892
2026/07/10 17:13:28.096, 1, 37932
2026/07/10 17:13:28.096, 2, 37382
2026/07/10 17:13:28.096, 3, 37382
2026/07/10 17:13:29.096, 0, 37892
2026/07/10 17:13:29.097, 1, 37932
2026/07/10 17:13:29.097, 2, 37382
2026/07/10 17:13:29.097, 3, 37382
2026/07/10 17:13:30.097, 0, 37892
2026/07/10 17:13:30.097, 1, 37932
2026/07/10 17:13:30.097, 2, 37382
2026/07/10 17:13:30.097, 3, 37382
2026/07/10 17:13:31.097, 0, 37892
2026/07/10 17:13:31.097, 1, 37932
2026/07/10 17:13:31.097, 2, 37382
2026/07/10 17:13:31.097, 3, 37382
2026/07/10 17:13:32.097, 0, 37892
2026/07/10 17:13:32.097, 1, 37932
2026/07/10 17:13:32.097, 2, 37382
2026/07/10 17:13:32.097, 3, 37382
2026/07/10 17:13:33.097, 0, 37892
2026/07/10 17:13:33.097, 1, 37932
2026/07/10 17:13:33.097, 2, 37382
2026/07/10 17:13:33.097, 3, 37382
2026/07/10 17:13:34.098, 0, 37892
2026/07/10 17:13:34.098, 1, 37932
2026/07/10 17:13:34.098, 2, 37382
2026/07/10 17:13:34.098, 3, 37382
2026/07/10 17:13:35.098, 0, 37892
2026/07/10 17:13:35.098, 1, 37932
2026/07/10 17:13:35.098, 2, 37382
2026/07/10 17:13:35.098, 3, 37382
2026/07/10 17:13:36.098, 0, 37892
2026/07/10 17:13:36.098, 1, 37932
2026/07/10 17:13:36.098, 2, 37382
2026/07/10 17:13:36.098, 3, 37382
2026/07/10 17:13:37.098, 0, 37892
2026/07/10 17:13:37.098, 1, 37932
2026/07/10 17:13:37.098, 2, 37382
2026/07/10 17:13:37.098, 3, 37382
2026/07/10 17:13:38.098, 0, 37892
2026/07/10 17:13:38.098, 1, 37932
2026/07/10 17:13:38.098, 2, 37382
2026/07/10 17:13:38.098, 3, 37382
2026/07/10 17:13:39.098, 0, 37892
2026/07/10 17:13:39.098, 1, 37932
2026/07/10 17:13:39.098, 2, 37382
2026/07/10 17:13:39.099, 3, 37382
2026/07/10 17:13:40.099, 0, 37892
2026/07/10 17:13:40.099, 1, 37932
2026/07/10 17:13:40.099, 2, 37382
2026/07/10 17:13:40.099, 3, 37382
2026/07/10 17:13:41.099, 0, 37892
2026/07/10 17:13:41.099, 1, 37932
2026/07/10 17:13:41.099, 2, 37382
2026/07/10 17:13:41.099, 3, 37382
2026/07/10 17:13:42.099, 0, 37892
2026/07/10 17:13:42.099, 1, 37932
2026/07/10 17:13:42.099, 2, 37382
2026/07/10 17:13:42.099, 3, 37382
2026/07/10 17:13:43.099, 0, 37892
2026/07/10 17:13:43.099, 1, 37932
2026/07/10 17:13:43.099, 2, 37382
2026/07/10 17:13:43.099, 3, 37382
2026/07/10 17:13:44.099, 0, 37892
2026/07/10 17:13:44.099, 1, 37932
2026/07/10 17:13:44.099, 2, 37382
2026/07/10 17:13:44.099, 3, 37382
2026/07/10 17:13:45.099, 0, 37892
2026/07/10 17:13:45.100, 1, 37932
2026/07/10 17:13:45.100, 2, 37382
2026/07/10 17:13:45.100, 3, 37382
2026/07/10 17:13:46.100, 0, 37892
2026/07/10 17:13:46.100, 1, 37932
2026/07/10 17:13:46.100, 2, 37382
2026/07/10 17:13:46.100, 3, 37382
2026/07/10 17:13:47.100, 0, 37892
2026/07/10 17:13:47.100, 1, 37932
2026/07/10 17:13:47.100, 2, 37382
2026/07/10 17:13:47.100, 3, 37382
2026/07/10 17:13:48.100, 0, 37892
2026/07/10 17:13:48.100, 1, 37932
2026/07/10 17:13:48.100, 2, 37382
2026/07/10 17:13:48.100, 3, 37382
2026/07/10 17:13:49.100, 0, 37892
2026/07/10 17:13:49.100, 1, 37932
2026/07/10 17:13:49.100, 2, 37382
2026/07/10 17:13:49.100, 3, 37382
2026/07/10 17:13:50.100, 0, 37892
2026/07/10 17:13:50.100, 1, 37932
2026/07/10 17:13:50.100, 2, 37382
2026/07/10 17:13:50.100, 3, 37382
2026/07/10 17:13:51.101, 0, 37892
2026/07/10 17:13:51.101, 1, 37932
2026/07/10 17:13:51.101, 2, 37382
2026/07/10 17:13:51.101, 3, 37382
2026/07/10 17:13:52.101, 0, 37892
2026/07/10 17:13:52.101, 1, 37932
2026/07/10 17:13:52.101, 2, 37382
2026/07/10 17:13:52.101, 3, 37382
2026/07/10 17:13:53.101, 0, 37892
2026/07/10 17:13:53.101, 1, 37932
2026/07/10 17:13:53.101, 2, 37382
2026/07/10 17:13:53.101, 3, 37382
2026/07/10 17:13:54.101, 0, 37892
2026/07/10 17:13:54.101, 1, 37932
2026/07/10 17:13:54.101, 2, 37382
2026/07/10 17:13:54.101, 3, 37382
2026/07/10 17:13:55.101, 0, 37892
2026/07/10 17:13:55.101, 1, 37932
2026/07/10 17:13:55.101, 2, 37382
2026/07/10 17:13:55.101, 3, 37382
2026/07/10 17:13:56.101, 0, 37892
2026/07/10 17:13:56.101, 1, 37932
2026/07/10 17:13:56.101, 2, 37382
2026/07/10 17:13:56.101, 3, 37382
2026/07/10 17:13:57.101, 0, 37892
2026/07/10 17:13:57.102, 1, 37932
2026/07/10 17:13:57.102, 2, 37382
2026/07/10 17:13:57.102, 3, 37382
2026/07/10 17:13:58.102, 0, 37892
2026/07/10 17:13:58.102, 1, 37932
2026/07/10 17:13:58.102, 2, 37382
2026/07/10 17:13:58.102, 3, 37382
2026/07/10 17:13:59.102, 0, 37892
2026/07/10 17:13:59.102, 1, 37932
2026/07/10 17:13:59.102, 2, 37382
2026/07/10 17:13:59.102, 3, 37382
2026/07/10 17:14:00.102, 0, 37892
2026/07/10 17:14:00.102, 1, 37932
2026/07/10 17:14:00.102, 2, 37382
2026/07/10 17:14:00.102, 3, 37382
2026/07/10 17:14:01.102, 0, 37892
2026/07/10 17:14:01.102, 1, 37932
2026/07/10 17:14:01.102, 2, 37382
2026/07/10 17:14:01.102, 3, 37382
