run_id,model,window_end_ms,violated,n_requests,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,missing_signal
t1_apa_seed1,dsllama-8b,1783807480848,False,162,1.0786139543675186,11.333333333333334,635.7333333333333,640.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807485848,False,166,1.2737505557715236,6.333333333333333,465.06666666666666,468.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807490848,False,164,1.292298694206031,12.333333333333334,695.4666666666667,700.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807495848,False,169,1.292298694206031,12.333333333333334,695.4666666666667,700.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807500848,False,175,1.2651652095385038,13.666666666666666,691.2,696.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807505848,False,169,1.2420542632532487,9.666666666666666,482.1333333333333,485.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807510848,False,163,1.2932711936727874,12.333333333333334,738.1333333333333,743.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807515848,False,153,1.2932711936727874,12.333333333333334,738.1333333333333,743.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807520848,False,166,1.3637446069095678,10.333333333333334,669.8666666666667,675.1,1.0,False
t1_apa_seed1,dsllama-8b,1783807525848,False,165,1.399496871327789,6.666666666666667,418.1333333333333,421.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807530848,False,166,1.406807320376546,7.666666666666667,460.8,464.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807535848,False,171,1.406807320376546,7.666666666666667,460.8,464.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807540848,False,180,1.3438561104077447,13.666666666666666,686.9333333333333,692.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807545848,False,174,1.3272554218653034,9.666666666666666,524.8,528.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807550848,False,168,1.3272554218653034,9.666666666666666,524.8,528.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807555848,False,173,1.297568275323292,9.0,465.06666666666666,468.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807560848,False,165,1.3567496467896776,11.666666666666666,738.1333333333333,743.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807565848,False,169,1.6235056958365366,8.0,763.7333333333333,769.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807570848,False,171,1.6235056958365366,8.0,763.7333333333333,769.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807575848,False,185,1.8777499492234804,5.0,524.8,528.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807580848,False,177,1.9457664339231413,8.666666666666666,772.2666666666667,778.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807585848,False,179,1.8130775684490021,11.666666666666666,733.8666666666667,739.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807590848,False,178,1.8130775684490021,11.666666666666666,733.8666666666667,739.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807595848,False,168,1.641497729154453,9.333333333333334,482.1333333333333,485.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807600848,False,158,1.5795069678047646,12.0,721.0666666666667,726.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807605848,False,145,1.5795069678047646,12.0,721.0666666666667,726.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807610848,False,142,1.531260819806363,10.666666666666666,635.7333333333333,640.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807615848,False,125,1.6349630680590657,5.0,401.06666666666666,404.2,1.0,False
t1_apa_seed1,dsllama-8b,1783807620848,False,144,1.6169061755285408,5.0,332.8,335.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807625848,False,139,1.6169061755285408,5.0,332.8,335.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807630848,False,147,1.6268573025452833,8.333333333333334,580.2666666666667,584.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807635848,False,150,1.6341413858040772,6.0,418.1333333333333,421.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807640848,False,162,1.6354288403339676,6.666666666666667,460.8,464.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807645848,False,188,1.6354288403339676,6.666666666666667,460.8,464.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807650848,False,170,1.5348387630734062,13.666666666666666,742.4,748.2,1.0,False
t1_apa_seed1,dsllama-8b,1783807655848,False,180,1.4192476358670225,10.333333333333334,494.93333333333334,498.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807660848,False,178,1.4192476358670225,10.333333333333334,494.93333333333334,498.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807665848,False,185,1.3167543804108621,12.0,537.6,541.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807670848,False,184,1.2545461566709795,16.666666666666668,772.2666666666667,778.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807675848,False,159,1.2979751499345422,12.333333333333334,729.6,735.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807680848,False,161,1.2979751499345422,12.333333333333334,729.6,735.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807685848,False,161,1.3666851143253502,7.333333333333333,473.6,477.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807690848,False,162,1.3370701040567685,12.666666666666666,674.1333333333333,679.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807695848,False,160,1.3403155270340352,12.0,682.6666666666666,688.0,1.0,False
t1_apa_seed1,dsllama-8b,1783807700848,False,168,1.3403155270340352,12.0,682.6666666666666,688.0,1.0,False
t1_apa_seed1,dsllama-8b,1783807705848,False,184,1.2784460390149872,9.333333333333334,443.73333333333335,447.2,1.0,False
t1_apa_seed1,dsllama-8b,1783807710848,False,180,1.300963820362924,13.333333333333334,763.7333333333333,769.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807715848,False,177,1.3918483041571315,11.333333333333334,780.8,786.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807720848,False,188,1.3918483041571315,11.333333333333334,780.8,786.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807725848,False,183,1.4924784168029588,7.333333333333333,537.6,541.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807730848,False,170,1.5880832480223284,10.333333333333334,797.8666666666667,804.1,1.0,False
t1_apa_seed1,dsllama-8b,1783807735848,False,158,1.7125642060132957,8.333333333333334,708.2666666666667,713.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807740848,False,167,1.7125642060132957,8.333333333333334,708.2666666666667,713.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807745848,False,172,1.8900486636908638,5.0,490.6666666666667,494.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807750848,False,157,1.934937144919724,8.333333333333334,721.0666666666667,726.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807755848,False,163,1.8469696462704388,10.0,686.9333333333333,692.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807760848,False,171,1.8469696462704388,10.0,686.9333333333333,692.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807765848,False,171,1.7084599812258883,8.0,456.53333333333336,460.1,1.0,False
t1_apa_seed1,dsllama-8b,1783807770848,False,180,1.742162343424587,9.666666666666666,746.6666666666666,752.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807775848,False,175,1.9188124306847347,8.0,793.6,799.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807780848,False,181,1.9188124306847347,8.0,793.6,799.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807785848,False,184,2.5219513783842458,3.3333333333333335,567.4666666666667,571.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807790848,False,176,2.45593579051847,8.0,768.0,774.0,1.0,False
t1_apa_seed1,dsllama-8b,1783807795848,False,177,2.2175697061883053,10.666666666666666,721.0666666666667,726.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807800848,False,163,2.2175697061883053,10.666666666666666,721.0666666666667,726.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807805848,False,173,1.9156047782338952,9.0,443.73333333333335,447.2,1.0,False
t1_apa_seed1,dsllama-8b,1783807810848,False,167,1.6845518498849705,15.0,678.4,683.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807815848,False,160,1.4337107716358086,14.333333333333334,477.8666666666667,481.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807820848,False,161,1.4337107716358086,14.333333333333334,477.8666666666667,481.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807825848,False,164,1.3267887805407996,10.0,448.0,451.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807830848,False,159,1.264676777674984,14.666666666666666,686.9333333333333,692.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807835848,False,149,1.2981456365149981,11.333333333333334,661.3333333333334,666.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807840848,False,152,1.2981456365149981,11.333333333333334,661.3333333333334,666.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807845848,False,161,1.3418114207269698,7.333333333333333,448.0,451.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807850848,True,210,1.2982420515867796,13.333333333333334,669.8666666666667,675.1,1.0,False
t1_apa_seed1,dsllama-8b,1783807855848,True,258,0.9958387028555057,56.666666666666664,516.2666666666667,520.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807860848,True,318,0.9958387028555057,56.666666666666664,516.2666666666667,520.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807865848,True,371,0.7478660570139567,54.0,307.2,309.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807870848,True,420,0.5510349396570889,177.33333333333331,307.2,309.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807875848,True,475,0.4086111591521805,314.0,580.2666666666667,581.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807880848,True,474,0.4086111591521805,314.0,580.2666666666667,581.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807885848,True,467,0.30332975007399415,266.0,494.93333333333334,495.9,1.0,False
t1_apa_seed1,dsllama-8b,1783807890848,True,459,0.24808431691463453,382.0,1843.2,1846.8,1.0,False
t1_apa_seed1,dsllama-8b,1783807895848,True,461,0.23193207969681762,369.66666666666663,2969.6,2975.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807900848,True,460,0.23193207969681762,369.66666666666663,2969.6,2975.4,1.0,False
t1_apa_seed1,dsllama-8b,1783807905848,True,460,0.23975518127062603,227.0,2474.6666666666665,2479.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807910848,True,457,0.22618512390835596,365.66666666666663,2986.6666666666665,2992.5,1.0,False
t1_apa_seed1,dsllama-8b,1783807915848,True,457,0.20876995336478066,373.66666666666663,2611.2,2616.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807920848,True,449,0.20876995336478066,373.66666666666663,2611.2,2616.3,1.0,False
t1_apa_seed1,dsllama-8b,1783807925848,True,450,0.18705153294686602,262.6666666666667,1484.8,1487.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807930848,True,461,0.20008443559128372,343.66666666666663,3362.133333333333,3368.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807935848,True,459,0.20008443559128372,343.66666666666663,3362.133333333333,3368.7,1.0,False
t1_apa_seed1,dsllama-8b,1783807940848,True,464,0.20310195427185235,338.33333333333337,3003.733333333333,3009.6,1.0,False
t1_apa_seed1,dsllama-8b,1783807945848,True,471,0.20939844634378585,214.33333333333334,2030.9333333333334,2034.9,1.0,False
