ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783791246.519,1783791246519,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.0,0.0,0.0,1,1,healthy,nan,none
1783791246.519,1783791246519,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,1.0,0.0,0.0,1,1,healthy,nan,none
1783791246.519,1783791246519,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,3.6666666666666665,0.0,0.0,1,1,healthy,nan,none
1783791253.164,1783791253164,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.0,0.0,0.0,1,1,healthy,nan,none
1783791253.164,1783791253164,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,1.0,0.0,0.0,1,1,healthy,nan,none
1783791253.164,1783791253164,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,3.6666666666666665,0.0,0.0,1,1,healthy,nan,none
1783791259.904,1783791259904,dsllama-8b,zm,1436.3799999999999,1290.915,1.112683639124187,1436.3799999999999,1290.915,1.112683639124187,5.0,234.66666666666666,236.5,1,1,healthy,1436.3799999999999,none
1783791259.904,1783791259904,dsqwen-14b,zm,1051.4770588235294,1020.235,1.0306224142707605,1051.4770588235294,1020.235,1.0306224142707605,5.666666666666667,187.73333333333332,189.2,1,1,healthy,1051.4770588235294,none
1783791259.904,1783791259904,dsqwen-7b,zm,1137.9114285714286,993.4687597800112,1.145392260571336,1137.9114285714286,993.4687597800112,1.145392260571336,7.0,260.26666666666665,262.3,1,1,healthy,1137.9114285714286,none
1783791266.772,1783791266772,dsllama-8b,zm,1553.5377196921916,1290.915,1.2034392037370327,1553.5377196921916,1290.915,1.2034392037370327,7.666666666666667,460.8,464.4,1,1,healthy,1553.5377196921916,none
1783791266.772,1783791266772,dsqwen-14b,zm,1116.964308881611,1020.235,1.094810812098792,1116.964308881611,1020.235,1.094810812098792,11.666666666666666,469.3333333333333,473.0,1,1,healthy,1116.964308881611,none
1783791266.772,1783791266772,dsqwen-7b,zm,1136.1041666311735,993.4687597800112,1.1435731173698374,1136.1041666311735,993.4687597800112,1.1435731173698374,15.0,554.6666666666666,559.0,1,1,healthy,1136.1041666311735,none
1783791273.854,1783791273854,dsllama-8b,zm,1991.4244435119554,1290.915,1.5426456765255308,1991.4244435119554,1290.915,1.5426456765255308,4.666666666666667,460.8,464.4,1,1,high,1991.4244435119554,none
1783791273.854,1783791273854,dsqwen-14b,zm,1256.923717875577,1020.235,1.2319943129529736,1256.923717875577,1020.235,1.2319943129529736,14.0,699.7333333333333,705.2,1,1,healthy,1256.923717875577,none
1783791273.854,1783791273854,dsqwen-7b,zm,1243.9689044650609,993.4687597800112,1.2521469771636495,1243.9689044650609,993.4687597800112,1.2521469771636495,11.333333333333334,554.6666666666666,559.0,1,1,high,1243.9689044650609,none
1783791280.761,1783791280761,dsllama-8b,zm,2048.0989170655357,1290.915,1.5865482367665849,2048.0989170655357,1290.915,1.5865482367665849,6.333333333333333,452.26666666666665,455.8,1,1,high,2048.0989170655357,none
1783791280.761,1783791280761,dsqwen-14b,zm,1398.3112827804766,1020.235,1.3705776441510795,1398.3112827804766,1020.235,1.3705776441510795,9.333333333333334,512.0,516.0,1,1,high,1398.3112827804766,none
1783791280.761,1783791280761,dsqwen-7b,zm,1476.3587519514276,993.4687597800112,1.4860645968156514,1476.3587519514276,993.4687597800112,1.4860645968156514,9.666666666666666,644.2666666666667,649.3,1,1,high,1476.3587519514276,none
1783791287.75,1783791287750,dsllama-8b,zm,2133.14042613357,1290.915,1.6524251605516787,2133.14042613357,1290.915,1.6524251605516787,9.333333333333334,712.5333333333333,718.1,1,1,high,2133.14042613357,none
1783791287.75,1783791287750,dsqwen-14b,zm,1578.32761324796,1020.235,1.5470235908863743,1578.32761324796,1020.235,1.5470235908863743,12.0,759.4666666666667,765.4,1,1,high,1578.32761324796,none
1783791287.75,1783791287750,dsqwen-7b,zm,1605.484050828845,993.4687597800112,1.6160387883604468,1605.484050828845,993.4687597800112,1.6160387883604468,14.666666666666666,917.3333333333334,924.5,1,1,high,1605.484050828845,none
1783791294.518,1783791294518,dsllama-8b,zm,1909.2513924772377,1290.915,1.478990787524537,1909.2513924772377,1290.915,1.478990787524537,11.0,486.4,490.2,1,1,high,1909.2513924772377,none
1783791294.518,1783791294518,dsqwen-14b,zm,1735.8032485741974,1020.235,1.7013759070941472,1735.8032485741974,1020.235,1.7013759070941472,11.333333333333334,759.4666666666667,765.4,1,1,high,1735.8032485741974,none
1783791294.518,1783791294518,dsqwen-7b,zm,1965.5573980355773,993.4687597800112,1.978479321756248,1965.5573980355773,993.4687597800112,1.978479321756248,6.666666666666667,622.9333333333333,627.8,1,1,high,1965.5573980355773,none
1783791301.416,1783791301416,dsllama-8b,zm,1944.453080843084,1290.915,1.5062595762254556,1944.453080843084,1290.915,1.5062595762254556,7.333333333333333,486.4,490.2,1,1,high,1944.453080843084,none
1783791301.416,1783791301416,dsqwen-14b,zm,1841.7425580789322,1020.235,1.8052140517419342,1841.7425580789322,1020.235,1.8052140517419342,8.0,529.0666666666667,533.2,1,1,high,1841.7425580789322,none
1783791301.416,1783791301416,dsqwen-7b,zm,1954.7667258073986,993.4687597800112,1.9676177097307546,1954.7667258073986,993.4687597800112,1.9676177097307546,8.666666666666666,546.1333333333333,550.4,1,1,high,1954.7667258073986,none
1783791308.32,1783791308320,dsllama-8b,zm,2096.8529274143816,1290.915,1.6243152550046918,2096.8529274143816,1290.915,1.6243152550046918,9.0,725.3333333333334,731.0,1,1,high,2096.8529274143816,none
1783791308.32,1783791308320,dsqwen-14b,zm,1990.5049601405435,1020.235,1.9510259500414546,1990.5049601405435,1020.235,1.9510259500414546,11.0,814.9333333333333,821.3,1,1,high,1990.5049601405435,none
1783791308.32,1783791308320,dsqwen-7b,zm,1870.8118692852602,993.4687597800112,1.8831109190585154,1870.8118692852602,993.4687597800112,1.8831109190585154,14.333333333333334,780.8,786.9,1,1,high,1870.8118692852602,none
1783791315.091,1783791315091,dsllama-8b,zm,2009.4458105286756,1290.915,1.5566058265096274,2009.4458105286756,1290.915,1.5566058265096274,11.0,644.2666666666667,649.3,1,1,high,2009.4458105286756,none
1783791315.091,1783791315091,dsqwen-14b,zm,2039.9580116021984,1020.235,1.9994981662089601,2039.9580116021984,1020.235,1.9994981662089601,11.333333333333334,772.2666666666667,778.3,1,1,high,2039.9580116021984,none
