theta,support,attainment,healthy,violations,scenario_families,max_family_ratio
1742.5,1347,0.9153674832962138,1233,114,6,0.2902746844840386
1754.4,1349,0.9154929577464789,1235,114,6,0.28984432913269087
1763.0,1351,0.9156180606957809,1237,114,6,0.28941524796447077
1776.6666666666667,1352,0.915680473372781,1238,114,6,0.28920118343195267
1780.2,1356,0.915929203539823,1242,114,6,0.2883480825958702
1788.8,1384,0.9176300578034682,1270,114,6,0.282514450867052
1795.5,1385,0.9169675090252708,1270,115,6,0.28231046931407944
1845.0,1386,0.9170274170274171,1271,115,6,0.2821067821067821
1846.8,1387,0.916366258111031,1271,116,6,0.28190338860850755
1863.9,1388,0.9157060518731989,1271,117,6,0.28170028818443804
1881.0,1389,0.9150467962562995,1271,118,6,0.2814974802015839
1913.3333333333333,1425,0.9164912280701755,1306,119,6,0.2743859649122807
1915.2,1468,0.9189373297002725,1349,119,6,0.26634877384196187
1932.3,1469,0.9183117767188563,1349,120,6,0.26616746085772636
1947.5,1471,0.9184228416043508,1351,120,6,0.26580557443915703
1966.5,1472,0.9184782608695652,1352,120,6,0.265625
1981.6666666666667,1477,0.9187542315504401,1357,120,6,0.26472579553148273
2000.7,1479,0.9181879648411089,1358,121,6,0.26436781609195403
2015.8333333333333,1481,0.9182984469952734,1360,121,6,0.26401080351114115
2017.8,1482,0.9176788124156545,1360,122,6,0.26383265856950067
2034.9,1484,0.9164420485175202,1360,124,6,0.2634770889487871
2050.0,1496,0.9171122994652406,1372,124,6,0.26136363636363635
2052.0,1505,0.9176079734219269,1381,124,6,0.25980066445182726
2069.1,1507,0.9163901791639018,1381,126,6,0.2594558725945587
2084.1666666666665,1508,0.916445623342175,1382,126,6,0.2592838196286472
2154.6,1509,0.9158383035122598,1382,127,6,0.2591119946984758
2171.5,1510,0.9158940397350993,1383,127,6,0.2589403973509934
2171.7,1512,0.9146825396825397,1383,129,6,0.2585978835978836
2186.6666666666665,1540,0.9012987012987013,1388,152,6,0.2538961038961039
2188.8,1577,0.8801521876981611,1388,189,6,0.24793912492073558
2220.8333333333335,1578,0.8795944233206591,1388,190,6,0.24778200253485425
2223.0,1579,0.8790373654211526,1388,191,6,0.24762507916402787
2255.0,1580,0.8784810126582279,1388,192,6,0.24746835443037973
2257.2,1582,0.877370417193426,1388,194,6,0.24715549936788875
2270.4,1620,0.8802469135802469,1426,194,6,0.24135802469135803
2274.7,1628,0.8808353808353808,1434,194,6,0.24017199017199017
2283.3,1630,0.8809815950920246,1436,194,6,0.23987730061349694
2287.6,1632,0.8811274509803921,1438,194,6,0.23958333333333334
2289.1666666666665,1633,0.8805878750765462,1438,195,6,0.23943661971830985
