ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783689211.192,1783689211192,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783689211.192,1783689211192,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783689211.192,1783689211192,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783689218.245,1783689218245,dsllama-8b,zm,848.77,1290.915,0.6574948776642924,848.77,1290.915,0.6574948776642924,4.0,110.93333333333334,111.8,1,1,crit,848.77,none
1783689218.245,1783689218245,dsqwen-14b,zm,1173.6183333333333,1020.235,1.1503411795648388,1173.6183333333333,1020.235,1.1503411795648388,3.0,110.93333333333334,111.8,1,1,healthy,1173.6183333333333,none
1783689218.245,1783689218245,dsqwen-7b,zm,940.1759999999999,993.4687597800112,0.9463568841441857,940.1759999999999,993.4687597800112,0.9463568841441857,3.3333333333333335,102.4,103.2,1,1,healthy,940.1759999999999,none
1783689224.619,1783689224619,dsllama-8b,zm,743.4814876355772,1290.915,0.575933727345005,743.4814876355772,1290.915,0.575933727345005,7.333333333333333,110.93333333333334,111.8,1,1,crit,743.4814876355772,none
1783689224.619,1783689224619,dsqwen-14b,zm,1265.7626989517714,1020.235,1.2406579846327281,1265.7626989517714,1020.235,1.2406579846327281,8.333333333333334,396.8,399.9,1,1,healthy,1265.7626989517714,none
1783689224.619,1783689224619,dsqwen-7b,zm,940.1759999999999,993.4687597800112,0.9463568841441857,940.1759999999999,993.4687597800112,0.9463568841441857,3.3333333333333335,102.4,103.2,1,1,healthy,940.1759999999999,none
1783689230.978,1783689230978,dsllama-8b,zm,953.2155112255813,1290.915,0.7384030019215683,953.2155112255813,1290.915,0.7384030019215683,7.333333333333333,362.6666666666667,365.5,1,1,crit,953.2155112255813,none
1783689230.978,1783689230978,dsqwen-14b,zm,1332.6263571071463,1020.235,1.3061954913398837,1332.6263571071463,1020.235,1.3061954913398837,8.333333333333334,396.8,399.9,1,1,high,1332.6263571071463,none
1783689230.978,1783689230978,dsqwen-7b,zm,1205.0297329431633,993.4687597800112,1.2129518126065677,1205.0297329431633,993.4687597800112,1.2129518126065677,5.666666666666667,354.1333333333333,356.9,1,1,healthy,1205.0297329431633,none
1783689237.421,1783689237421,dsllama-8b,zm,1160.5304957423637,1290.915,0.8989983815683943,1160.5304957423637,1290.915,0.8989983815683943,10.333333333333334,576.0,580.5,1,1,healthy,1160.5304957423637,none
1783689237.421,1783689237421,dsqwen-14b,zm,1396.3689532110575,1020.235,1.3686738380971615,1396.3689532110575,1020.235,1.3686738380971615,13.333333333333334,657.0666666666667,662.2,1,1,high,1396.3689532110575,none
1783689237.421,1783689237421,dsqwen-7b,zm,1524.983142441085,993.4687597800112,1.535008652691575,1524.983142441085,993.4687597800112,1.535008652691575,8.0,618.6666666666666,623.5,1,1,high,1524.983142441085,none
1783689244.15,1783689244150,dsllama-8b,zm,1471.033241996166,1290.915,1.1395275769482622,1471.033241996166,1290.915,1.1395275769482622,6.333333333333333,465.06666666666666,468.7,1,1,healthy,1471.033241996166,none
1783689244.15,1783689244150,dsqwen-14b,zm,1525.2511176681853,1020.235,1.4949997967803352,1525.2511176681853,1020.235,1.4949997967803352,14.0,814.9333333333333,821.3,1,1,high,1525.2511176681853,none
1783689244.15,1783689244150,dsqwen-7b,zm,2056.602076862049,993.4687597800112,2.0701225444848945,2056.602076862049,993.4687597800112,2.0701225444848945,4.666666666666667,516.2666666666667,520.3,1,1,high,2056.602076862049,none
1783689250.899,1783689250899,dsllama-8b,zm,1652.043559937746,1290.915,1.2797461954797535,1652.043559937746,1290.915,1.2797461954797535,6.333333333333333,435.2,438.6,1,1,high,1652.043559937746,none
1783689250.899,1783689250899,dsqwen-14b,zm,1643.3277024401173,1020.235,1.6107344900342737,1643.3277024401173,1020.235,1.6107344900342737,8.666666666666666,529.0666666666667,533.2,1,1,high,1643.3277024401173,none
1783689250.899,1783689250899,dsqwen-7b,zm,2071.30425526599,993.4687597800112,2.084921377623036,2071.30425526599,993.4687597800112,2.084921377623036,7.0,482.1333333333333,485.9,1,1,high,2071.30425526599,none
1783689257.29,1783689257290,dsllama-8b,zm,1789.4966634013865,1290.915,1.3862234642880333,1789.4966634013865,1290.915,1.3862234642880333,10.0,704.0,709.5,1,1,high,1789.4966634013865,none
1783689257.29,1783689257290,dsqwen-14b,zm,1781.1857584639001,1020.235,1.745858315450754,1781.1857584639001,1020.235,1.745858315450754,11.666666666666666,789.3333333333334,795.5,1,1,high,1781.1857584639001,none
1783689257.29,1783689257290,dsqwen-7b,zm,2168.3933902761096,993.4687597800112,2.182648793864709,2168.3933902761096,993.4687597800112,2.182648793864709,10.333333333333334,819.2,825.6,1,1,high,2168.3933902761096,none
1783689263.525,1783689263525,dsllama-8b,zm,1884.778106537764,1290.915,1.4600326950556497,1884.778106537764,1290.915,1.4600326950556497,7.0,490.6666666666667,494.5,1,1,high,1884.778106537764,none
1783689263.525,1783689263525,dsqwen-14b,zm,1978.735763040445,1020.235,1.939490179263057,1978.735763040445,1020.235,1.939490179263057,6.666666666666667,529.0666666666667,533.2,1,1,high,1978.735763040445,none
1783689263.525,1783689263525,dsqwen-7b,zm,2155.9475078924747,993.4687597800112,2.1701210900379766,2155.9475078924747,993.4687597800112,2.1701210900379766,8.0,554.6666666666666,559.0,1,1,high,2155.9475078924747,none
1783689270.248,1783689270248,dsllama-8b,zm,1915.2012580348028,1290.915,1.4835998172108953,1915.2012580348028,1290.915,1.4835998172108953,8.0,520.5333333333333,524.6,1,1,high,1915.2012580348028,none
1783689270.248,1783689270248,dsqwen-14b,zm,2121.3077933535506,1020.235,2.0792344835783427,2121.3077933535506,1020.235,2.0792344835783427,6.666666666666667,520.5333333333333,524.6,1,1,high,2121.3077933535506,none
1783689270.248,1783689270248,dsqwen-7b,zm,2277.556651334215,993.4687597800112,2.292529713605233,2277.556651334215,993.4687597800112,2.292529713605233,7.333333333333333,618.6666666666666,623.5,1,1,high,2277.556651334215,none
1783689276.499,1783689276499,dsllama-8b,zm,1954.0130312817168,1290.915,1.5136651377369672,1954.0130312817168,1290.915,1.5136651377369672,10.333333333333334,695.4666666666667,700.9,1,1,high,1954.0130312817168,none
1783689276.499,1783689276499,dsqwen-14b,zm,2091.079601065485,1020.235,2.049605827153043,2091.079601065485,1020.235,2.049605827153043,12.0,759.4666666666667,765.4,1,1,high,2091.079601065485,none
1783689276.499,1783689276499,dsqwen-7b,zm,2456.7941489357954,993.4687597800112,2.4729455503762554,2456.7941489357954,993.4687597800112,2.4729455503762554,9.0,866.1333333333333,872.9,1,1,high,2456.7941489357954,none
