ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783817429.319,1783817429319,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783817429.319,1783817429319,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783817429.319,1783817429319,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783817436.153,1783817436153,dsllama-8b,zm,832.4475000000001,1290.915,0.6448507454015177,832.4475000000001,1290.915,0.6448507454015177,5.333333333333333,145.06666666666666,146.2,1,1,crit,832.4475000000001,none
1783817436.153,1783817436153,dsqwen-14b,zm,1551.145909090909,1020.235,1.520380999564717,1551.145909090909,1020.235,1.520380999564717,3.6666666666666665,179.2,180.6,1,1,high,1551.145909090909,none
1783817436.153,1783817436153,dsqwen-7b,zm,2203.5375000000004,993.4687597800112,2.2180239472129357,2203.5375000000004,993.4687597800112,2.2180239472129357,2.6666666666666665,192.0,193.5,1,1,high,2203.5375000000004,none
1783817442.778,1783817442778,dsllama-8b,zm,832.4475000000001,1290.915,0.6448507454015177,832.4475000000001,1290.915,0.6448507454015177,5.333333333333333,145.06666666666666,146.2,1,1,crit,832.4475000000001,none
1783817442.778,1783817442778,dsqwen-14b,zm,1551.145909090909,1020.235,1.520380999564717,1551.145909090909,1020.235,1.520380999564717,3.6666666666666665,179.2,180.6,1,1,high,1551.145909090909,none
1783817442.778,1783817442778,dsqwen-7b,zm,2203.5375000000004,993.4687597800112,2.2180239472129357,2203.5375000000004,993.4687597800112,2.2180239472129357,2.6666666666666665,192.0,193.5,1,1,high,2203.5375000000004,none
1783817449.29,1783817449290,dsllama-8b,zm,976.0913386149091,1290.915,0.7561236321639373,976.0913386149091,1290.915,0.7561236321639373,9.0,396.8,399.9,1,1,crit,976.0913386149091,none
1783817449.29,1783817449290,dsqwen-14b,zm,1791.5311203442864,1020.235,1.755998490881303,1791.5311203442864,1020.235,1.755998490881303,6.333333333333333,482.1333333333333,485.9,1,1,high,1791.5311203442864,none
1783817449.29,1783817449290,dsqwen-7b,zm,2092.8955867785394,993.4687597800112,2.106654654386898,2092.8955867785394,993.4687597800112,2.106654654386898,7.666666666666667,452.26666666666665,455.8,1,1,high,2092.8955867785394,none
1783817456.03,1783817456030,dsllama-8b,zm,1053.4372612785535,1290.915,0.8160392134869867,1053.4372612785535,1290.915,0.8160392134869867,14.666666666666666,597.3333333333334,602.0,1,1,healthy,1053.4372612785535,none
