model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783795017626,162,False,51.6078844666481,15.502556571810265,2005.3393691778183,0
dsllama-8b,1,1783795022626,166,False,51.00753903388977,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795027626,164,False,51.20319128036499,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795032626,169,False,51.60567909479141,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795037626,175,False,52.33750492334366,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795042626,169,False,53.27647179365158,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795047626,163,False,55.87921291589737,15.966407837360864,2064.054995775223,0
dsllama-8b,1,1783795052626,153,False,56.511007249355316,15.224217840536372,1975.1930385828018,0
dsllama-8b,1,1783795057626,166,False,56.511007249355316,15.448067014611611,2003.4291222691536,0
dsllama-8b,1,1783795062626,165,False,56.72667920589447,15.448067014611611,2003.4291222691536,0
dsllama-8b,1,1783795067626,166,False,56.511007249355316,15.772452504616084,2043.458603322506,0
dsllama-8b,1,1783795072626,171,False,55.082663893699646,15.827748543164862,2048.8883182406425,0
dsllama-8b,1,1783795077626,180,False,55.082663893699646,15.827748543164862,2048.8883182406425,0
dsllama-8b,1,1783795082626,174,False,54.791539907455444,15.827748543164862,2048.8883182406425,0
dsllama-8b,1,1783795087626,168,False,54.791539907455444,15.827748543164862,2048.8883182406425,0
dsllama-8b,1,1783795092626,173,False,54.93386089801788,15.863427203001939,2052.3479506373405,0
dsllama-8b,1,1783795097626,166,False,54.791539907455444,15.847758808004574,2052.1987080574036,0
dsllama-8b,1,1783795102626,170,False,53.63132059574127,16.435234037440594,2126.629300415516,0
dsllama-8b,1,1783795107626,205,False,58.052510023117065,17.795100984141584,2309.5745742321014,0
dsllama-8b,1,1783795112626,246,False,62.979571521282196,17.79213383441835,2309.5745742321014,0
dsllama-8b,1,1783795117626,259,False,65.08122384548187,17.79213383441835,2309.5745742321014,0
dsllama-8b,1,1783795122626,266,False,77.72085070610046,17.789570952024985,2309.4254806637764,0
dsllama-8b,1,1783795127626,281,False,80.48323541879654,17.789570952024985,2309.4254806637764,0
dsllama-8b,1,1783795132626,307,False,80.48323541879654,17.811444566005797,2317.9889544844627,0
dsllama-8b,1,1783795137626,295,False,80.93008399009705,17.737134235111746,2311.45416200161,0
dsllama-8b,1,1783795142626,313,False,85.31058579683304,18.915052547698885,2463.892214000225,0
dsllama-8b,1,1783795147626,317,False,85.40578931570053,18.915052547698885,2463.892214000225,0
dsllama-8b,1,1783795152626,334,False,90.57851135730743,18.91141414173006,2460.5773463845253,0
dsllama-8b,1,1783795157626,346,False,97.43642061948776,18.896976559180914,2457.911714911461,0
dsllama-8b,1,1783795162626,340,False,103.16435247659683,18.91141414173006,2460.5773463845253,0
dsllama-8b,1,1783795167626,346,True,103.16435247659683,18.896976559180914,2457.911714911461,1
dsllama-8b,1,1783795172626,342,True,112.43733018636703,17.998484293306905,2365.3937950730324,1
dsllama-8b,1,1783795177626,338,True,121.55984342098236,18.000010430343508,2373.1692135334015,1
dsllama-8b,1,1783795182626,342,True,133.26767832040787,17.994169468485463,2379.1825100779533,1
dsllama-8b,1,1783795187626,343,True,134.31834429502487,17.994169468485463,2379.1825100779533,1
dsllama-8b,1,1783795192626,349,True,135.89529693126678,17.994169468485463,2379.1825100779533,1
dsllama-8b,1,1783795197626,345,False,145.20715177059174,17.95331300712946,2379.1825100779533,0
dsllama-8b,1,1783795202626,329,False,157.83028304576874,17.992211960432098,2385.550692677498,0
dsllama-8b,1,1783795207626,347,False,157.83028304576874,18.10129814025924,2404.1519537568092,0
dsllama-8b,1,1783795212626,347,False,157.9301655292511,18.1487686638757,2406.988061964512,0
dsllama-8b,1,1783795217626,348,False,165.4638946056366,18.16553123823301,2406.988061964512,0
dsllama-8b,1,1783795222626,348,False,167.94724762439728,18.196789943796443,2415.222316980362,0
dsllama-8b,1,1783795227626,344,False,167.94724762439728,18.196789943796443,2411.5391969680786,0
dsllama-8b,1,1783795232626,341,False,168.16703230142593,18.16632903701677,2406.316503882408,0
dsllama-8b,1,1783795237626,323,False,165.4638946056366,18.098874120261726,2398.8056257367134,0
dsllama-8b,1,1783795242626,320,False,163.4785681962967,18.010524959545435,2387.477919459343,0
dsllama-8b,1,1783795247626,319,False,161.56528890132904,18.06523210889711,2396.685875952244,0
dsllama-8b,1,1783795252626,319,False,158.33016484975815,17.94626686986037,2386.583097279072,0
dsllama-8b,1,1783795257626,332,False,152.93560922145844,17.913156196357697,2379.5976489782333,0
dsllama-8b,1,1783795262626,330,False,145.3597992658615,17.98658055348659,2379.5976489782333,0
dsllama-8b,1,1783795267626,341,False,146.62965387105942,18.010524959545435,2381.7148581147194,0
dsllama-8b,1,1783795272626,338,False,144.16706562042236,17.973970299161326,2379.756435751915,0
