ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783681806.154,1783681806154,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783681806.154,1783681806154,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,1.3333333333333333,0.0,0.0,1,1,healthy,nan,none
1783681806.154,1783681806154,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,4.0,0.0,0.0,1,1,healthy,nan,none
1783681812.754,1783681812754,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783681812.754,1783681812754,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,1.3333333333333333,0.0,0.0,1,1,healthy,nan,none
1783681812.754,1783681812754,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,4.0,0.0,0.0,1,1,healthy,nan,none
1783681819.482,1783681819482,dsllama-8b,zm,1488.612,1290.915,1.1531448623650666,1488.612,1290.915,1.1531448623650666,5.0,243.2,245.1,1,1,healthy,1488.612,none
1783681819.482,1783681819482,dsqwen-14b,zm,962.1769736842107,1020.235,0.9430934771736028,962.1769736842107,1020.235,0.9430934771736028,6.333333333333333,192.0,193.5,1,1,healthy,962.1769736842107,none
1783681819.482,1783681819482,dsqwen-7b,zm,1156.5657142857142,993.4687597800112,1.164169182875784,1156.5657142857142,993.4687597800112,1.164169182875784,7.0,264.53333333333336,266.6,1,1,healthy,1156.5657142857142,none
1783681825.844,1783681825844,dsllama-8b,zm,1588.852327114114,1290.915,1.2307954645457788,1588.852327114114,1290.915,1.2307954645457788,7.666666666666667,465.06666666666666,468.7,1,1,healthy,1588.852327114114,none
1783681825.844,1783681825844,dsqwen-14b,zm,1044.3865288444056,1020.235,1.0236725154933968,1044.3865288444056,1020.235,1.0236725154933968,12.0,477.8666666666667,481.6,1,1,healthy,1044.3865288444056,none
1783681825.844,1783681825844,dsqwen-7b,zm,1164.0742965886843,993.4687597800112,1.1717271279334955,1164.0742965886843,993.4687597800112,1.1717271279334955,14.666666666666666,567.4666666666667,571.9,1,1,healthy,1164.0742965886843,none
1783681832.446,1783681832446,dsllama-8b,zm,2065.6056295304447,1290.915,1.6001097125143366,2065.6056295304447,1290.915,1.6001097125143366,4.333333333333333,465.06666666666666,468.7,1,1,high,2065.6056295304447,none
1783681832.446,1783681832446,dsqwen-14b,zm,1150.5191762208885,1020.235,1.127700163414202,1150.5191762208885,1020.235,1.127700163414202,10.666666666666666,477.8666666666667,481.6,1,1,healthy,1150.5191762208885,none
1783681832.446,1783681832446,dsqwen-7b,zm,1294.553771789609,993.4687597800112,1.3030643983976593,1294.553771789609,993.4687597800112,1.3030643983976593,10.666666666666666,567.4666666666667,571.9,1,1,high,1294.553771789609,none
1783681839.033,1783681839033,dsllama-8b,zm,2232.557174518416,1290.915,1.7294377821300522,2232.557174518416,1290.915,1.7294377821300522,8.0,695.4666666666667,700.9,1,1,high,2232.557174518416,none
1783681839.033,1783681839033,dsqwen-14b,zm,1273.061015525884,1020.235,1.2478115488352035,1273.061015525884,1020.235,1.2478115488352035,14.333333333333334,716.8,722.4,1,1,healthy,1273.061015525884,none
1783681839.033,1783681839033,dsqwen-7b,zm,1561.1351064478663,993.4687597800112,1.5713982861358986,1561.1351064478663,993.4687597800112,1.5713982861358986,12.333333333333334,904.5333333333333,911.6,1,1,high,1561.1351064478663,none
1783681845.358,1783681845358,dsllama-8b,zm,2253.13829072763,1290.915,1.7453808273415603,2253.13829072763,1290.915,1.7453808273415603,9.333333333333334,704.0,709.5,1,1,high,2253.13829072763,none
1783681845.358,1783681845358,dsqwen-14b,zm,1472.5075903839625,1020.235,1.443302366987961,1472.5075903839625,1020.235,1.443302366987961,12.0,759.4666666666667,765.4,1,1,high,1472.5075903839625,none
1783681845.358,1783681845358,dsqwen-7b,zm,1697.419280294769,993.4687597800112,1.7085784163667481,1697.419280294769,993.4687597800112,1.7085784163667481,13.666666666666666,921.6,928.8,1,1,high,1697.419280294769,none
1783681851.773,1783681851773,dsllama-8b,zm,2242.215354438796,1290.915,1.7369194365537592,2242.215354438796,1290.915,1.7369194365537592,6.666666666666667,482.1333333333333,485.9,1,1,high,2242.215354438796,none
1783681851.773,1783681851773,dsqwen-14b,zm,1719.7000289586172,1020.235,1.685592073354293,1719.7000289586172,1020.235,1.685592073354293,6.333333333333333,473.6,477.3,1,1,high,1719.7000289586172,none
1783681851.773,1783681851773,dsqwen-7b,zm,2097.5601854526612,993.4687597800112,2.111349918961855,2097.5601854526612,993.4687597800112,2.111349918961855,6.0,618.6666666666666,623.5,1,1,high,2097.5601854526612,none
1783681858.219,1783681858219,dsllama-8b,zm,2170.6427610500996,1290.915,1.6814761320846838,2170.6427610500996,1290.915,1.6814761320846838,11.0,712.5333333333333,718.1,1,1,high,2170.6427610500996,none
1783681858.219,1783681858219,dsqwen-14b,zm,1859.8107321704433,1020.235,1.8229238677073845,1859.8107321704433,1020.235,1.8229238677073845,11.0,772.2666666666667,778.3,1,1,high,1859.8107321704433,none
1783681858.219,1783681858219,dsqwen-7b,zm,2297.4960474315494,993.4687597800112,2.3126001948368216,2297.4960474315494,993.4687597800112,2.3126001948368216,9.666666666666666,891.7333333333333,898.7,1,1,high,2297.4960474315494,none
1783681864.896,1783681864896,dsllama-8b,zm,2250.5034933419297,1290.915,1.7433397964559478,2250.5034933419297,1290.915,1.7433397964559478,9.0,721.0666666666667,726.7,1,1,high,2250.5034933419297,none
1783681864.896,1783681864896,dsqwen-14b,zm,2034.9446730751276,1020.235,1.9945842605626425,2034.9446730751276,1020.235,1.9945842605626425,10.333333333333334,806.4,812.7,1,1,high,2034.9446730751276,none
1783681864.896,1783681864896,dsqwen-7b,zm,1966.5960021022358,993.4687597800112,1.9795247537906568,1966.5960021022358,993.4687597800112,1.9795247537906568,15.0,554.6666666666666,559.0,1,1,high,1966.5960021022358,none
1783681871.4,1783681871400,dsllama-8b,zm,2290.3313288396607,1290.915,1.774192203855142,2290.3313288396607,1290.915,1.774192203855142,6.0,469.3333333333333,473.0,1,1,high,2290.3313288396607,none
1783681871.4,1783681871400,dsqwen-14b,zm,2127.0907198553173,1020.235,2.0849027134486833,2127.0907198553173,1020.235,2.0849027134486833,7.666666666666667,571.7333333333333,576.2,1,1,high,2127.0907198553173,none
1783681871.4,1783681871400,dsqwen-7b,zm,1821.6646562684718,993.4687597800112,1.8336406035272335,1821.6646562684718,993.4687597800112,1.8336406035272335,10.666666666666666,503.46666666666664,507.4,1,1,high,1821.6646562684718,none
1783681877.938,1783681877938,dsllama-8b,zm,2143.2406718164034,1290.915,1.6602492587168043,2143.2406718164034,1290.915,1.6602492587168043,11.333333333333334,652.8,657.9,1,1,high,2143.2406718164034,none
1783681877.938,1783681877938,dsqwen-14b,zm,2151.861005011686,1020.235,2.1091817130481565,2151.861005011686,1020.235,2.1091817130481565,11.0,768.0,774.0,1,1,high,2151.861005011686,none
1783681877.938,1783681877938,dsqwen-7b,zm,1854.2743951477628,993.4687597800112,1.8664647246264334,1854.2743951477628,993.4687597800112,1.8664647246264334,13.0,823.4666666666667,829.9,1,1,high,1854.2743951477628,none
1783681884.167,1783681884167,dsllama-8b,zm,2063.9015912652067,1290.915,1.5987896889146123,2063.9015912652067,1290.915,1.5987896889146123,7.0,422.4,425.7,1,1,high,2063.9015912652067,none
1783681884.167,1783681884167,dsqwen-14b,zm,2135.575116041826,1020.235,2.093218832956942,2135.575116041826,1020.235,2.093218832956942,11.333333333333334,746.6666666666666,752.5,1,1,high,2135.575116041826,none
