ts,model,action,serve_id
2026-07-12T02:30:09.741645Z,dsqwen-7b,wake,dsqwen-7b-nscc-ds-4a100-node10-gpu-0-78588bb7d8-b4p5p
2026-07-12T02:30:16.742781Z,dsqwen-7b,wake,dsqwen-7b-nscc-ds-4a100-node10-gpu-1-56fdbbc6ff-xhgdd
2026-07-12T02:30:23.744082Z,dsqwen-7b,wake,dsqwen-7b-nscc-ds-4a100-node10-gpu-2-656bc4f9db-7shnz
2026-07-12T02:30:30.245423Z,dsqwen-7b,wake,dsqwen-7b-nscc-ds-4a100-node10-gpu-3-5bdcc7896f-7sn2s
