model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783692215059,162,False,53.32803726196289,15.4824366602372,2008.436270058155,0
dsllama-8b,1,1783692220059,166,False,53.78313362598419,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692225059,164,False,51.661066710948944,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692230059,169,False,51.661066710948944,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692235059,175,False,53.32803726196289,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692240059,169,False,54.547034204006195,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692245059,163,False,53.78313362598419,15.963559016937346,2067.1844482421875,0
dsllama-8b,1,1783692250059,153,False,56.13888055086136,15.312714663546855,1987.791694700718,0
dsllama-8b,1,1783692255059,166,False,56.13888055086136,15.569549728566267,2017.3637717962265,0
dsllama-8b,1,1783692260059,165,False,55.01914024353027,15.569549728566267,2017.3637717962265,0
dsllama-8b,1,1783692265059,166,False,55.01914024353027,15.760140860174584,2044.94559019804,0
dsllama-8b,1,1783692270059,171,False,54.58422750234604,15.798901537741264,2050.715185701847,0
dsllama-8b,1,1783692275059,180,False,54.88276481628418,15.798901537741264,2050.715185701847,0
dsllama-8b,1,1783692280059,174,False,53.53643000125885,15.798901537741264,2050.715185701847,0
dsllama-8b,1,1783692285059,168,False,52.265577018260956,15.798901537741264,2050.2942875027657,0
dsllama-8b,1,1783692290059,173,False,53.02317440509796,15.844879011938891,2050.715185701847,0
dsllama-8b,1,1783692295059,166,False,52.605219185352325,15.746130952684899,2043.122373521328,0
dsllama-8b,1,1783692300059,170,False,53.02317440509796,16.405459405399682,2125.874802470207,0
dsllama-8b,1,1783692305059,182,False,53.02317440509796,16.408517839401725,2125.874802470207,0
dsllama-8b,1,1783692310059,204,False,57.26185441017151,16.42412903505986,2127.770110964775,0
dsllama-8b,1,1783692315059,206,False,59.43848192691803,16.504963727917257,2143.565259873867,0
dsllama-8b,1,1783692320059,202,False,59.43848192691803,16.504963727917257,2143.565259873867,0
dsllama-8b,1,1783692325059,208,False,60.12142449617386,16.504963727917257,2143.565259873867,0
dsllama-8b,1,1783692330059,197,False,60.758963227272034,16.492558687221347,2146.513059735298,0
dsllama-8b,1,1783692335059,184,False,60.758963227272034,16.492558687221347,2146.513059735298,0
dsllama-8b,1,1783692340059,167,False,65.05154073238373,16.537892360856215,2146.7926278710365,0
dsllama-8b,1,1783692345059,177,False,70.08039206266403,16.755756724068497,2187.489815056324,0
dsllama-8b,1,1783692350059,177,False,77.0501047372818,16.755756724068497,2187.489815056324,0
dsllama-8b,1,1783692355059,175,False,77.0501047372818,16.755756724068497,2187.489815056324,0
dsllama-8b,1,1783692360059,194,False,73.13240319490433,16.743303987923568,2185.9389021992683,0
dsllama-8b,1,1783692365059,219,False,73.84378463029861,17.195541968965156,2229.4528037309647,0
dsllama-8b,1,1783692370059,226,False,73.13240319490433,17.1910599460752,2229.059025645256,0
dsllama-8b,1,1783692375059,213,False,69.09182667732239,17.195541968965156,2229.4528037309647,0
dsllama-8b,1,1783692380059,220,False,63.81820887327194,17.195541968965156,2229.4528037309647,0
dsllama-8b,1,1783692385059,227,False,63.68744373321533,17.1910599460752,2229.059025645256,0
dsllama-8b,1,1783692390059,215,False,60.7607439160347,17.195541968965156,2229.4528037309647,0
dsllama-8b,1,1783692395059,197,False,59.0471476316452,16.313586648054947,2117.7876964211464,0
dsllama-8b,1,1783692400059,199,False,57.63578414916992,16.313586648054947,2117.7876964211464,0
dsllama-8b,1,1783692405059,205,False,57.409994304180145,16.395542858623145,2136.800490319729,0
dsllama-8b,1,1783692410059,223,False,57.42987245321274,16.87623355097658,2190.5328035354614,0
dsllama-8b,1,1783692415059,216,False,56.28015100955963,16.89046457057863,2190.912827849388,0
dsllama-8b,1,1783692420059,218,False,56.59806728363037,16.89046457057863,2190.912827849388,0
dsllama-8b,1,1783692425059,231,False,58.540813624858856,16.89773674790315,2197.1093714237213,0
dsllama-8b,1,1783692430059,230,False,64.83843177556992,16.89773674790315,2197.1093714237213,0
dsllama-8b,1,1783692435059,220,False,65.21040201187134,16.89419766345362,2197.1093714237213,0
dsllama-8b,1,1783692440059,201,False,64.41083550453186,16.856784367655205,2188.490502536297,0
dsllama-8b,1,1783692445059,207,False,64.41083550453186,16.856784367655205,2188.490502536297,0
dsllama-8b,1,1783692450059,211,False,64.09161537885666,16.856784367655205,2188.490502536297,0
dsllama-8b,1,1783692455059,207,False,61.83859705924988,16.571735244567,2151.3845026493073,0
dsllama-8b,1,1783692460059,204,False,59.75908041000366,16.571735244567,2151.3845026493073,0
dsllama-8b,1,1783692465059,222,False,60.2501779794693,16.88473853539294,2182.013653218746,0
dsllama-8b,1,1783692470059,219,False,60.85364520549774,16.909088792763356,2185.2852553129196,0
dsllama-8b,1,1783692475059,223,False,62.35098838806152,16.88473853539294,2182.013653218746,0
dsllama-8b,1,1783692480059,225,False,61.66107952594757,16.88473853539294,2182.013653218746,0
dsllama-8b,1,1783692485059,213,False,59.481292963027954,16.909088792763356,2185.2852553129196,0
dsllama-8b,1,1783692490059,222,False,58.994606137275696,16.893820030482736,2185.2852553129196,0
dsllama-8b,1,1783692495059,205,False,58.15616995096207,16.699785674650837,2175.04995316267,0
dsllama-8b,1,1783692500059,207,False,57.94460326433182,16.67812014893284,2167.962722480297,0
dsllama-8b,1,1783692505059,201,False,58.6591362953186,16.67812014893284,2167.962722480297,0
dsllama-8b,1,1783692510059,195,False,59.55973267555237,16.70287103634181,2168.72476041317,0
dsllama-8b,1,1783692515059,196,False,62.116555869579315,16.70287103634181,2168.72476041317,0
dsllama-8b,1,1783692520059,191,False,63.21386992931366,16.21645624478032,2113.1523698568344,0
dsllama-8b,1,1783692525059,199,False,67.31052696704865,16.41172235171626,2145.332656800747,0
dsllama-8b,1,1783692530059,198,False,68.8658133149147,16.41172235171626,2145.332656800747,0
