ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783834797.488,1783834797488,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,1.3333333333333333,0.0,0.0,1,1,healthy,nan,none
1783834797.488,1783834797488,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,1.3333333333333333,0.0,0.0,1,1,healthy,nan,none
1783834797.488,1783834797488,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783834804.113,1783834804113,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,1.3333333333333333,0.0,0.0,1,1,healthy,nan,none
1783834804.113,1783834804113,dsqwen-14b,zm,964.8496875,1020.235,0.9457131812768627,964.8496875,1020.235,0.9457131812768627,5.333333333333333,162.13333333333333,163.4,1,1,healthy,964.8496875,none
1783834804.113,1783834804113,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783834810.908,1783834810908,dsllama-8b,zm,1265.6215384615384,1290.915,0.9804065631443887,1265.6215384615384,1290.915,0.9804065631443887,4.333333333333333,179.2,180.6,1,1,healthy,1265.6215384615384,none
1783834810.908,1783834810908,dsqwen-14b,zm,964.8496875,1020.235,0.9457131812768627,964.8496875,1020.235,0.9457131812768627,5.333333333333333,162.13333333333333,163.4,1,1,healthy,964.8496875,none
1783834810.908,1783834810908,dsqwen-7b,zm,816.125,993.4687597800112,0.8214903508196058,816.125,993.4687597800112,0.8214903508196058,8.0,213.33333333333334,215.0,1,1,healthy,816.125,none
1783834817.61,1783834817610,dsllama-8b,zm,1383.9556078527985,1290.915,1.072073380395145,1383.9556078527985,1290.915,1.072073380395145,8.0,439.46666666666664,442.9,1,1,healthy,1383.9556078527985,none
1783834817.61,1783834817610,dsqwen-14b,zm,1097.1246751490073,1020.235,1.075364671030701,1097.1246751490073,1020.235,1.075364671030701,9.0,405.3333333333333,408.5,1,1,healthy,1097.1246751490073,none
1783834817.61,1783834817610,dsqwen-7b,zm,870.2057172389609,993.4687597800112,0.8759266043067675,870.2057172389609,993.4687597800112,0.8759266043067675,14.666666666666666,482.1333333333333,485.9,1,1,healthy,870.2057172389609,none
1783834824.409,1783834824409,dsllama-8b,zm,1299.3890447297842,1290.915,1.0065643707988399,1299.3890447297842,1290.915,1.0065643707988399,12.333333333333334,439.46666666666664,442.9,1,1,healthy,1299.3890447297842,none
1783834824.409,1783834824409,dsqwen-14b,zm,1292.7448017574611,1020.235,1.2671049334295148,1292.7448017574611,1020.235,1.2671049334295148,11.666666666666666,652.8,657.9,1,1,high,1292.7448017574611,none
1783834824.409,1783834824409,dsqwen-7b,zm,909.3579873399719,993.4687597800112,0.9153362683909011,909.3579873399719,993.4687597800112,0.9153362683909011,14.666666666666666,482.1333333333333,485.9,1,1,healthy,909.3579873399719,none
1783834831.195,1783834831195,dsllama-8b,zm,1356.2497442893039,1290.915,1.0506111899616193,1356.2497442893039,1290.915,1.0506111899616193,9.333333333333334,456.53333333333336,460.1,1,1,healthy,1356.2497442893039,none
1783834831.195,1783834831195,dsqwen-14b,zm,1505.2394322541722,1020.235,1.4753850164463798,1505.2394322541722,1020.235,1.4753850164463798,7.666666666666667,490.6666666666667,494.5,1,1,high,1505.2394322541722,none
1783834831.195,1783834831195,dsqwen-7b,zm,1211.2864905775998,993.4687597800112,1.2192497032778575,1211.2864905775998,993.4687597800112,1.2192497032778575,9.666666666666666,618.6666666666666,623.5,1,1,healthy,1211.2864905775998,none
1783834837.533,1783834837533,dsllama-8b,zm,1427.118300201075,1290.915,1.1055091157830492,1427.118300201075,1290.915,1.1055091157830492,13.0,686.9333333333333,692.3,1,1,healthy,1427.118300201075,none
1783834837.533,1783834837533,dsqwen-14b,zm,1629.7159547608699,1020.235,1.597392713209084,1629.7159547608699,1020.235,1.597392713209084,12.0,742.4,748.2,1,1,high,1629.7159547608699,none
1783834837.533,1783834837533,dsqwen-7b,zm,1409.0913065139484,993.4687597800112,1.4183549232347987,1409.0913065139484,993.4687597800112,1.4183549232347987,13.666666666666666,866.1333333333333,872.9,1,1,high,1409.0913065139484,none
1783834844.336,1783834844336,dsllama-8b,zm,1357.9096579991158,1290.915,1.0518970327241652,1357.9096579991158,1290.915,1.0518970327241652,11.0,426.6666666666667,430.0,1,1,healthy,1357.9096579991158,none
1783834844.336,1783834844336,dsqwen-14b,zm,1869.9549388247033,1020.235,1.8328668775573307,1869.9549388247033,1020.235,1.8328668775573307,10.666666666666666,827.7333333333333,834.2,1,1,high,1869.9549388247033,none
1783834844.336,1783834844336,dsqwen-7b,zm,1755.818375984216,993.4687597800112,1.7673614380919394,1755.818375984216,993.4687597800112,1.7673614380919394,7.0,597.3333333333334,602.0,1,1,high,1755.818375984216,none
1783834851.106,1783834851106,dsllama-8b,zm,1685.1105837124783,1290.915,1.305361378334343,1685.1105837124783,1290.915,1.305361378334343,5.333333333333333,435.2,438.6,1,1,high,1685.1105837124783,none
1783834851.106,1783834851106,dsqwen-14b,zm,2126.264149782972,1020.235,2.0840925372908905,2126.264149782972,1020.235,2.0840925372908905,6.666666666666667,580.2666666666667,584.8,1,1,high,2126.264149782972,none
1783834851.106,1783834851106,dsqwen-7b,zm,1705.2143657159622,993.4687597800112,1.7164247480651094,1705.2143657159622,993.4687597800112,1.7164247480651094,10.333333333333334,533.3333333333334,537.5,1,1,high,1705.2143657159622,none
1783834857.305,1783834857305,dsllama-8b,zm,1747.2261119878094,1290.915,1.3534788208269402,1747.2261119878094,1290.915,1.3534788208269402,9.666666666666666,605.8666666666667,610.6,1,1,high,1747.2261119878094,none
1783834857.305,1783834857305,dsqwen-14b,zm,2201.999400580564,1020.235,2.158325680436923,2201.999400580564,1020.235,2.158325680436923,10.0,759.4666666666667,765.4,1,1,high,2201.999400580564,none
1783834857.305,1783834857305,dsqwen-7b,zm,1705.4891354634583,993.4687597800112,1.7167013241977669,1705.4891354634583,993.4687597800112,1.7167013241977669,15.0,836.2666666666667,842.8,1,1,high,1705.4891354634583,none
1783834863.975,1783834863975,dsllama-8b,zm,1659.0738532740377,1290.915,1.2851921724312116,1659.0738532740377,1290.915,1.2851921724312116,8.0,375.46666666666664,378.4,1,1,high,1659.0738532740377,none
1783834863.975,1783834863975,dsqwen-14b,zm,2299.5110556333307,1020.235,2.2539033219143927,2299.5110556333307,1020.235,2.2539033219143927,10.0,802.1333333333333,808.4,1,1,high,2299.5110556333307,none
1783834863.975,1783834863975,dsqwen-7b,zm,1686.40261237738,993.4687597800112,1.6974893229162118,1686.40261237738,993.4687597800112,1.6974893229162118,11.0,588.8,593.4,1,1,high,1686.40261237738,none
1783834870.953,1783834870953,dsllama-8b,zm,1753.3973569548803,1290.915,1.3582593408201782,1753.3973569548803,1290.915,1.3582593408201782,6.333333333333333,409.6,412.8,1,1,high,1753.3973569548803,none
1783834870.953,1783834870953,dsqwen-14b,zm,2199.69235151315,1020.235,2.156064388609634,2199.69235151315,1020.235,2.156064388609634,7.666666666666667,473.6,477.3,1,1,high,2199.69235151315,none
1783834870.953,1783834870953,dsqwen-7b,zm,1840.4483475948239,993.4687597800112,1.852547782179244,1840.4483475948239,993.4687597800112,1.852547782179244,8.333333333333334,601.6,606.3,1,1,high,1840.4483475948239,none
1783834877.584,1783834877584,dsllama-8b,zm,1827.1237992681965,1290.915,1.4153711121709769,1827.1237992681965,1290.915,1.4153711121709769,9.333333333333334,614.4,619.2,1,1,high,1827.1237992681965,none
1783834877.584,1783834877584,dsqwen-14b,zm,2086.245012212759,1020.235,2.0448671259197724,2086.245012212759,1020.235,2.0448671259197724,13.333333333333334,755.2,761.1,1,1,high,2086.245012212759,none
1783834877.584,1783834877584,dsqwen-7b,zm,1987.712605630953,993.4687597800112,2.0007801816245356,1987.712605630953,993.4687597800112,2.0007801816245356,11.0,849.0666666666667,855.7,1,1,high,1987.712605630953,none
1783834884.084,1783834884084,dsllama-8b,zm,2073.780389219198,1290.915,1.6064422438496708,2073.780389219198,1290.915,1.6064422438496708,5.0,443.73333333333335,447.2,1,1,high,2073.780389219198,none
1783834884.084,1783834884084,dsqwen-14b,zm,2021.5003028807646,1020.235,1.981406541513244,2021.5003028807646,1020.235,1.981406541513244,13.666666666666666,797.8666666666667,804.1,1,1,high,2021.5003028807646,none
1783834884.084,1783834884084,dsqwen-7b,zm,2168.452161062499,993.4687597800112,2.1827079510206944,2168.452161062499,993.4687597800112,2.1827079510206944,6.333333333333333,546.1333333333333,550.4,1,1,high,2168.452161062499,none
1783834890.855,1783834890855,dsllama-8b,zm,2228.240493574135,1290.915,1.7260938896628633,2228.240493574135,1290.915,1.7260938896628633,5.0,426.6666666666667,430.0,1,1,high,2228.240493574135,none
1783834890.855,1783834890855,dsqwen-14b,zm,1932.6311985811226,1020.235,1.8943000373258343,1932.6311985811226,1020.235,1.8943000373258343,9.333333333333334,503.46666666666664,507.4,1,1,high,1932.6311985811226,none
1783834890.855,1783834890855,dsqwen-7b,zm,2590.3827069062127,993.4687597800112,2.607412343272691,2590.3827069062127,993.4687597800112,2.607412343272691,4.666666666666667,554.6666666666666,559.0,1,1,high,2590.3827069062127,none
1783834897.563,1783834897563,dsllama-8b,zm,2203.2616084477568,1290.915,1.7067441376448154,2203.2616084477568,1290.915,1.7067441376448154,9.333333333333334,652.8,657.9,1,1,high,2203.2616084477568,none
1783834897.563,1783834897563,dsqwen-14b,zm,1847.7313661855271,1020.235,1.8110840798301637,1847.7313661855271,1020.235,1.8110840798301637,14.0,721.0666666666667,726.7,1,1,high,1847.7313661855271,none
1783834897.563,1783834897563,dsqwen-7b,zm,2787.1221393122037,993.4687597800112,2.805445175678569,2787.1221393122037,993.4687597800112,2.805445175678569,8.0,857.6,864.3,1,1,high,2787.1221393122037,none
1783834904.328,1783834904328,dsllama-8b,zm,2192.246437659322,1290.915,1.6982112979238153,2192.246437659322,1290.915,1.6982112979238153,6.333333333333333,448.0,451.5,1,1,high,2192.246437659322,none
1783834904.328,1783834904328,dsqwen-14b,zm,1903.9346357361171,1020.235,1.8661726325171328,1903.9346357361171,1020.235,1.8661726325171328,11.0,708.2666666666667,713.8,1,1,high,1903.9346357361171,none
1783834904.328,1783834904328,dsqwen-7b,zm,2992.043522046777,993.4687597800112,3.011713748008866,2992.043522046777,993.4687597800112,3.011713748008866,5.333333333333333,610.1333333333333,614.9,1,1,high,2992.043522046777,none
1783834911.211,1783834911211,dsllama-8b,zm,2035.5251199637,1290.915,1.5768080159915254,2035.5251199637,1290.915,1.5768080159915254,9.0,486.4,490.2,1,1,high,2035.5251199637,none
1783834911.211,1783834911211,dsqwen-14b,zm,1962.51718681118,1020.235,1.9235932768540385,1962.51718681118,1020.235,1.9235932768540385,7.333333333333333,486.4,490.2,1,1,high,1962.51718681118,none
1783834911.211,1783834911211,dsqwen-7b,zm,2939.4181756861117,993.4687597800112,2.9587424332668517,2939.4181756861117,993.4687597800112,2.9587424332668517,5.666666666666667,520.5333333333333,524.6,1,1,high,2939.4181756861117,none
1783834917.848,1783834917848,dsllama-8b,zm,2069.1439947834388,1290.915,1.602850687135434,2069.1439947834388,1290.915,1.602850687135434,10.666666666666666,750.9333333333333,756.8,1,1,high,2069.1439947834388,none
1783834917.848,1783834917848,dsqwen-14b,zm,2092.7028365676188,1020.235,2.0511968679447565,2092.7028365676188,1020.235,2.0511968679447565,9.666666666666666,738.1333333333333,743.9,1,1,high,2092.7028365676188,none
