ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783812691.797,1783812691797,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783812691.797,1783812691797,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783812691.797,1783812691797,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,0.0,0.0,0.0,1,1,healthy,nan,none
1783812698.553,1783812698553,dsllama-8b,zm,1343.1085714285714,1290.915,1.0404314547654736,1343.1085714285714,1290.915,1.0404314547654736,2.3333333333333335,102.4,103.2,1,1,healthy,1343.1085714285714,none
1783812698.553,1783812698553,dsqwen-14b,zm,1038.2008333333333,1020.235,1.0176095049996652,1038.2008333333333,1020.235,1.0176095049996652,3.0,98.13333333333334,98.9,1,1,healthy,1038.2008333333333,none
1783812698.553,1783812698553,dsqwen-7b,zm,1802.004,993.4687597800112,1.8138506946096893,1802.004,993.4687597800112,1.8138506946096893,1.6666666666666667,98.13333333333334,98.9,1,1,high,1802.004,none
1783812705.085,1783812705085,dsllama-8b,zm,1488.9471673429412,1290.915,1.1534044978507036,1488.9471673429412,1290.915,1.1534044978507036,5.666666666666667,345.6,348.3,1,1,healthy,1488.9471673429412,none
1783812705.085,1783812705085,dsqwen-14b,zm,1211.9924536926926,1020.235,1.1879542004466546,1211.9924536926926,1020.235,1.1879542004466546,7.333333333333333,384.0,387.0,1,1,healthy,1211.9924536926926,none
1783812705.085,1783812705085,dsqwen-7b,zm,2018.484121251928,993.4687597800112,2.0317539946589678,2018.484121251928,993.4687597800112,2.0317539946589678,4.0,337.06666666666666,339.7,1,1,high,2018.484121251928,none
1783812712.314,1783812712314,dsllama-8b,zm,1603.4798450770436,1290.915,1.2421265885647341,1603.4798450770436,1290.915,1.2421265885647341,5.666666666666667,345.6,348.3,1,1,healthy,1603.4798450770436,none
1783812712.314,1783812712314,dsqwen-14b,zm,1348.477720317127,1020.235,1.32173246390991,1348.477720317127,1020.235,1.32173246390991,7.333333333333333,384.0,387.0,1,1,high,1348.477720317127,none
1783812712.314,1783812712314,dsqwen-7b,zm,2188.4943151085968,993.4687597800112,2.2028818657500677,2188.4943151085968,993.4687597800112,2.2028818657500677,4.0,337.06666666666666,339.7,1,1,high,2188.4943151085968,none
1783812718.959,1783812718959,dsllama-8b,zm,1730.475776421978,1290.915,1.3405032681640372,1730.475776421978,1290.915,1.3405032681640372,8.333333333333334,558.9333333333333,563.3,1,1,high,1730.475776421978,none
1783812718.959,1783812718959,dsqwen-14b,zm,1420.6067517890792,1020.235,1.3924309122791114,1420.6067517890792,1020.235,1.3924309122791114,12.666666666666666,640.0,645.0,1,1,high,1420.6067517890792,none
1783812718.959,1783812718959,dsqwen-7b,zm,2397.473473464368,993.4687597800112,2.4132348902397824,2397.473473464368,993.4687597800112,2.4132348902397824,6.333333333333333,605.8666666666667,610.6,1,1,high,2397.473473464368,none
1783812725.837,1783812725837,dsllama-8b,zm,1831.0879881661122,1290.915,1.4184419486690543,1831.0879881661122,1290.915,1.4184419486690543,10.0,678.4,683.7,1,1,high,1831.0879881661122,none
1783812725.837,1783812725837,dsqwen-14b,zm,1524.0768022157524,1020.235,1.493848772308098,1524.0768022157524,1020.235,1.493848772308098,14.333333333333334,802.1333333333333,808.4,1,1,high,1524.0768022157524,none
1783812725.837,1783812725837,dsqwen-7b,zm,2396.0006253693364,993.4687597800112,2.411752359379569,2396.0006253693364,993.4687597800112,2.411752359379569,9.333333333333334,729.6,735.3,1,1,high,2396.0006253693364,none
1783812732.391,1783812732391,dsllama-8b,zm,1877.6914755210655,1290.915,1.4545430764388558,1877.6914755210655,1290.915,1.4545430764388558,6.666666666666667,435.2,438.6,1,1,high,1877.6914755210655,none
1783812732.391,1783812732391,dsqwen-14b,zm,1556.0634881665833,1020.235,1.5252010450205915,1556.0634881665833,1020.235,1.5252010450205915,10.0,516.2666666666667,520.3,1,1,high,1556.0634881665833,none
1783812732.391,1783812732391,dsqwen-7b,zm,2325.933679393447,993.4687597800112,2.341224780846144,2325.933679393447,993.4687597800112,2.341224780846144,7.0,490.6666666666667,494.5,1,1,high,2325.933679393447,none
1783812739.04,1783812739040,dsllama-8b,zm,1914.453305988004,1290.915,1.4830204203901916,1914.453305988004,1290.915,1.4830204203901916,10.666666666666666,699.7333333333333,705.2,1,1,high,1914.453305988004,none
1783812739.04,1783812739040,dsqwen-14b,zm,1616.6006569091371,1020.235,1.584537539791457,1616.6006569091371,1020.235,1.584537539791457,14.0,780.8,786.9,1,1,high,1616.6006569091371,none
1783812739.04,1783812739040,dsqwen-7b,zm,2287.2422432780504,993.4687597800112,2.3022789803521615,2287.2422432780504,993.4687597800112,2.3022789803521615,11.333333333333334,810.6666666666666,817.0,1,1,high,2287.2422432780504,none
1783812745.902,1783812745902,dsllama-8b,zm,1873.4109883815217,1290.915,1.451227221297701,1873.4109883815217,1290.915,1.451227221297701,12.666666666666666,733.8666666666667,739.6,1,1,high,1873.4109883815217,none
1783812745.902,1783812745902,dsqwen-14b,zm,1709.803798035176,1020.235,1.6758921209674007,1709.803798035176,1020.235,1.6758921209674007,13.0,793.6,799.8,1,1,high,1709.803798035176,none
1783812745.902,1783812745902,dsqwen-7b,zm,2164.073029913834,993.4687597800112,2.17830003068545,2164.073029913834,993.4687597800112,2.17830003068545,13.666666666666666,832.0,838.5,1,1,high,2164.073029913834,none
1783812752.836,1783812752836,dsllama-8b,zm,1854.255721895065,1290.915,1.4363887025056377,1854.255721895065,1290.915,1.4363887025056377,8.666666666666666,512.0,516.0,1,1,high,1854.255721895065,none
1783812752.836,1783812752836,dsqwen-14b,zm,1803.985603794018,1020.235,1.7682059562689165,1803.985603794018,1020.235,1.7682059562689165,8.333333333333334,533.3333333333334,537.5,1,1,high,1803.985603794018,none
1783812752.836,1783812752836,dsqwen-7b,zm,2137.909121706769,993.4687597800112,2.151964116295088,2137.909121706769,993.4687597800112,2.151964116295088,9.0,610.1333333333333,614.9,1,1,high,2137.909121706769,none
1783812759.656,1783812759656,dsllama-8b,zm,1905.6570500109021,1290.915,1.4762064504718764,1905.6570500109021,1290.915,1.4762064504718764,10.666666666666666,708.2666666666667,713.8,1,1,high,1905.6570500109021,none
1783812759.656,1783812759656,dsqwen-14b,zm,1795.2172123905314,1020.235,1.759611474209894,1795.2172123905314,1020.235,1.759611474209894,13.666666666666666,763.7333333333333,769.7,1,1,high,1795.2172123905314,none
1783812759.656,1783812759656,dsqwen-7b,zm,2213.037999453905,993.4687597800112,2.2275869046390033,2213.037999453905,993.4687597800112,2.2275869046390033,11.0,861.8666666666667,868.6,1,1,high,2213.037999453905,none
1783812766.406,1783812766406,dsllama-8b,zm,1960.6686674430603,1290.915,1.5188208886278804,1960.6686674430603,1290.915,1.5188208886278804,10.333333333333334,708.2666666666667,713.8,1,1,high,1960.6686674430603,none
1783812766.406,1783812766406,dsqwen-14b,zm,1733.812754858863,1020.235,1.6994248921658863,1733.812754858863,1020.235,1.6994248921658863,15.333333333333334,763.7333333333333,769.7,1,1,high,1733.812754858863,none
1783812766.406,1783812766406,dsqwen-7b,zm,2271.0987227531223,993.4687597800112,2.2860293294537244,2271.0987227531223,993.4687597800112,2.2860293294537244,10.0,789.3333333333334,795.5,1,1,high,2271.0987227531223,none
1783812773.814,1783812773814,dsllama-8b,zm,2124.116857690842,1290.915,1.6454351043181326,2124.116857690842,1290.915,1.6454351043181326,5.666666666666667,460.8,464.4,1,1,high,2124.116857690842,none
1783812773.814,1783812773814,dsqwen-14b,zm,1528.653505382765,1020.235,1.4983347026741534,1528.653505382765,1020.235,1.4983347026741534,14.666666666666666,494.93333333333334,498.8,1,1,high,1528.653505382765,none
1783812773.814,1783812773814,dsqwen-7b,zm,2454.8118534923024,993.4687597800112,2.4709502229701554,2454.8118534923024,993.4687597800112,2.4709502229701554,5.333333333333333,499.2,503.1,1,1,high,2454.8118534923024,none
1783812780.437,1783812780437,dsllama-8b,zm,2198.961180096,1290.915,1.703412835156459,2198.961180096,1290.915,1.703412835156459,6.666666666666667,520.5333333333333,524.6,1,1,high,2198.961180096,none
1783812780.437,1783812780437,dsqwen-14b,zm,1608.9883266811257,1020.235,1.5770761899769423,1608.9883266811257,1020.235,1.5770761899769423,9.333333333333334,533.3333333333334,537.5,1,1,high,1608.9883266811257,none
1783812780.437,1783812780437,dsqwen-7b,zm,2358.1693749776236,993.4687597800112,2.3736723996231195,2358.1693749776236,993.4687597800112,2.3736723996231195,7.666666666666667,529.0666666666667,533.2,1,1,high,2358.1693749776236,none
1783812787.16,1783812787160,dsllama-8b,zm,2290.1354858682516,1290.915,1.7740404952055338,2290.1354858682516,1290.915,1.7740404952055338,9.333333333333334,768.0,774.0,1,1,high,2290.1354858682516,none
1783812787.16,1783812787160,dsqwen-14b,zm,1562.5316660794865,1020.235,1.5315409352546094,1562.5316660794865,1020.235,1.5315409352546094,16.666666666666668,759.4666666666667,765.4,1,1,high,1562.5316660794865,none
1783812787.16,1783812787160,dsqwen-7b,zm,2437.975485930416,993.4687597800112,2.454003170135183,2437.975485930416,993.4687597800112,2.454003170135183,10.0,861.8666666666667,868.6,1,1,high,2437.975485930416,none
1783812793.723,1783812793723,dsllama-8b,zm,2410.146377769035,1290.915,1.8670062535248526,2410.146377769035,1290.915,1.8670062535248526,5.666666666666667,503.46666666666664,507.4,1,1,high,2410.146377769035,none
1783812793.723,1783812793723,dsqwen-14b,zm,1524.9080370550273,1020.235,1.4946635207133918,1524.9080370550273,1020.235,1.4946635207133918,11.0,494.93333333333334,498.8,1,1,high,1524.9080370550273,none
1783812793.723,1783812793723,dsqwen-7b,zm,2544.992649171532,993.4687597800112,2.561723883230191,2544.992649171532,993.4687597800112,2.561723883230191,6.666666666666667,614.4,619.2,1,1,high,2544.992649171532,none
1783812800.186,1783812800186,dsllama-8b,zm,2405.6785975546086,1290.915,1.8635453128630535,2405.6785975546086,1290.915,1.8635453128630535,6.0,469.3333333333333,473.0,1,1,high,2405.6785975546086,none
1783812800.186,1783812800186,dsqwen-14b,zm,1531.5158360757657,1020.235,1.501140262856857,1531.5158360757657,1020.235,1.501140262856857,10.666666666666666,520.5333333333333,524.6,1,1,high,1531.5158360757657,none
1783812800.186,1783812800186,dsqwen-7b,zm,2604.8515767814806,993.4687597800112,2.6219763340704203,2604.8515767814806,993.4687597800112,2.6219763340704203,6.666666666666667,601.6,606.3,1,1,high,2604.8515767814806,none
1783812806.933,1783812806933,dsllama-8b,zm,2252.0511705212443,1290.915,1.7445386958252436,2252.0511705212443,1290.915,1.7445386958252436,11.666666666666666,712.5333333333333,718.1,1,1,high,2252.0511705212443,none
