trace,arm,window_ts,model,node9_awake,node10_awake
t2,apa,2026-07-09T19:42:01Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:42:01Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:42:17Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:42:17Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:42:17Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:42:33Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:42:33Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:42:33Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:42:48Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:42:48Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:42:48Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:43:04Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:43:04Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:43:04Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:43:20Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:43:20Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:43:20Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:43:36Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:43:36Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:43:36Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:43:51Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:43:51Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:43:51Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:44:07Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:44:07Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:44:07Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:44:23Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:44:23Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:44:23Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:44:38Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:44:38Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:44:38Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:44:54Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:44:54Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:44:54Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:45:10Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:45:10Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:45:10Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:45:26Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:45:26Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:45:26Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:45:41Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:45:41Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:45:41Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:45:57Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:45:57Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:45:57Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:46:13Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:46:13Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:46:13Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:46:28Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:46:28Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:46:28Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:46:44Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:46:44Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:46:44Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:47:00Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:47:00Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:47:00Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:47:15Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:47:15Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:47:15Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:47:31Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:47:31Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:47:31Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:47:47Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:47:47Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:47:47Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:48:02Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:48:02Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:48:02Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:48:18Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:48:18Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:48:18Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:48:34Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:48:34Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:48:34Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:48:50Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:48:50Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:48:50Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:49:05Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:49:05Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:49:05Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:49:21Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:49:21Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:49:21Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:49:37Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:49:37Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:49:37Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:49:52Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:49:52Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:49:52Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:50:08Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:50:08Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:50:08Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:50:24Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:50:24Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:50:24Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:50:39Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:50:39Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:50:39Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:50:55Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:50:55Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:50:55Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:51:11Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:51:11Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:51:11Z,dsqwen-14b,0,1
t2,apa,2026-07-09T19:51:27Z,dsllama-8b,0,1
t2,apa,2026-07-09T19:51:27Z,dsqwen-7b,0,1
t2,apa,2026-07-09T19:51:27Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:33:04Z,dsllama-8b,2,0
t2,tre,2026-07-09T17:33:04Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:33:04Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:33:19Z,dsllama-8b,2,0
t2,tre,2026-07-09T17:33:19Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:33:19Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:33:35Z,dsllama-8b,2,1
t2,tre,2026-07-09T17:33:35Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:33:35Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:33:51Z,dsllama-8b,2,1
t2,tre,2026-07-09T17:33:51Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:33:51Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:34:06Z,dsllama-8b,2,1
t2,tre,2026-07-09T17:34:06Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:34:06Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:34:22Z,dsllama-8b,2,1
t2,tre,2026-07-09T17:34:22Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:34:22Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:34:38Z,dsllama-8b,2,1
t2,tre,2026-07-09T17:34:38Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:34:38Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:34:54Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:34:54Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:34:54Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:35:09Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:35:09Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:35:09Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:35:25Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:35:25Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:35:25Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:35:41Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:35:41Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:35:41Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:35:56Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:35:56Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:35:56Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:36:12Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:36:12Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:36:12Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:36:28Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:36:28Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:36:28Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:36:43Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:36:43Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:36:43Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:36:59Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:36:59Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:36:59Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:37:14Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:37:14Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:37:14Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:37:30Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:37:30Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:37:30Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:37:46Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:37:46Z,dsqwen-7b,0,1
t2,tre,2026-07-09T17:37:46Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:38:01Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:38:01Z,dsqwen-7b,2,1
t2,tre,2026-07-09T17:38:01Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:38:17Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:38:17Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:38:17Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:38:33Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:38:33Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:38:33Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:38:48Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:38:48Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:38:48Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:39:04Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:39:04Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:39:04Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:39:20Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:39:20Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:39:20Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:39:35Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:39:35Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:39:35Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:39:51Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:39:51Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:39:51Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:40:07Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:40:07Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:40:07Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:40:22Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:40:22Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:40:22Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:40:38Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:40:38Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:40:38Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:40:54Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:40:54Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:40:54Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:41:09Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:41:09Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:41:09Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:41:25Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:41:25Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:41:25Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:41:41Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:41:41Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:41:41Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:41:56Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:41:56Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:41:56Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:42:12Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:42:12Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:42:12Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:42:28Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:42:28Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:42:28Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:42:43Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:42:43Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:42:43Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:42:59Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:42:59Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:42:59Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:43:14Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:43:14Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:43:14Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:43:30Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:43:30Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:43:30Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:43:46Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:43:46Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:43:46Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:44:01Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:44:01Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:44:01Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:44:17Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:44:17Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:44:17Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:44:33Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:44:33Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:44:33Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:44:48Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:44:48Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:44:48Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:45:04Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:45:04Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:45:04Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:45:20Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:45:20Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:45:20Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:45:35Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:45:35Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:45:35Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:45:51Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:45:51Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:45:51Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:46:07Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:46:07Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:46:07Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:46:22Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:46:22Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:46:22Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:46:38Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:46:38Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:46:38Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:46:54Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:46:54Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:46:54Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:47:09Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:47:09Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:47:09Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:47:25Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:47:25Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:47:25Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:47:41Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:47:41Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:47:41Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:47:56Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:47:56Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:47:56Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:48:12Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:48:12Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:48:12Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:48:27Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:48:27Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:48:27Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:48:43Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:48:43Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:48:43Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:48:59Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:48:59Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:48:59Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:49:14Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:49:14Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:49:14Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:49:30Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:49:30Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:49:30Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:49:46Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:49:46Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:49:46Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:50:01Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:50:01Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:50:01Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:50:17Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:50:17Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:50:17Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:50:33Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:50:33Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:50:33Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:50:48Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:50:48Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:50:48Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:51:04Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:51:04Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:51:04Z,dsqwen-14b,0,1
t2,tre,2026-07-09T17:51:20Z,dsllama-8b,1,1
t2,tre,2026-07-09T17:51:20Z,dsqwen-7b,3,1
t2,tre,2026-07-09T17:51:20Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:52:45Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:52:45Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:52:45Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:53:01Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:53:01Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:53:01Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:53:17Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:53:17Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:53:17Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:53:32Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:53:32Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:53:32Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:53:48Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:53:48Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:53:48Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:54:04Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:54:04Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:54:04Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:54:19Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:54:19Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:54:19Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:54:35Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:54:35Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:54:35Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:54:51Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:54:51Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:54:51Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:55:06Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:55:06Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:55:06Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:55:22Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:55:22Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:55:22Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:55:38Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:55:38Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:55:38Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:55:53Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:55:53Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:55:53Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:56:09Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:56:09Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:56:09Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:56:25Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:56:25Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:56:25Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:56:41Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:56:41Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:56:41Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:56:56Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:56:56Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:56:56Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:57:12Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:57:12Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:57:12Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:57:28Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:57:28Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:57:28Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:57:43Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:57:43Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:57:43Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:57:59Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:57:59Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:57:59Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:58:15Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:58:15Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:58:15Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:58:30Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:58:30Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:58:30Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:58:46Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:58:46Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:58:46Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:59:02Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:59:02Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:59:02Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:59:18Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:59:18Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:59:18Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:59:33Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:59:33Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:59:33Z,dsqwen-14b,0,1
t3,apa,2026-07-09T19:59:49Z,dsllama-8b,0,1
t3,apa,2026-07-09T19:59:49Z,dsqwen-7b,0,1
t3,apa,2026-07-09T19:59:49Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:00:05Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:00:05Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:00:05Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:00:21Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:00:21Z,dsqwen-7b,0,1
t3,apa,2026-07-09T20:00:21Z,dsqwen-14b,0,1
t3,apa,2026-07-09T20:00:36Z,dsllama-8b,0,1
t3,apa,2026-07-09T20:00:36Z,dsqwen-7b,0,1
