ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783826365.997,1783826365997,dsllama-8b,zm,352.566,1290.915,0.27311325687593685,352.566,1290.915,0.27311325687593685,3.3333333333333335,38.4,38.7,1,1,crit,352.566,none
1783826365.997,1783826365997,dsqwen-14b,zm,174.10821428571427,1020.235,0.17065501015522333,174.10821428571427,1020.235,0.17065501015522333,2.3333333333333335,12.8,12.9,1,1,crit,174.10821428571427,none
1783826365.997,1783826365997,dsqwen-7b,zm,391.74,993.4687597800112,0.39431536839341075,391.74,993.4687597800112,0.39431536839341075,4.333333333333333,55.46666666666667,55.9,1,1,crit,391.74,none
1783826372.802,1783826372802,dsllama-8b,zm,352.566,1290.915,0.27311325687593685,352.566,1290.915,0.27311325687593685,3.3333333333333335,38.4,38.7,1,1,crit,352.566,none
1783826372.802,1783826372802,dsqwen-14b,zm,174.10821428571427,1020.235,0.17065501015522333,174.10821428571427,1020.235,0.17065501015522333,2.3333333333333335,12.8,12.9,1,1,crit,174.10821428571427,none
1783826372.802,1783826372802,dsqwen-7b,zm,391.74,993.4687597800112,0.39431536839341075,391.74,993.4687597800112,0.39431536839341075,4.333333333333333,55.46666666666667,55.9,1,1,crit,391.74,none
1783826379.453,1783826379453,dsllama-8b,zm,560.1129875391351,1290.915,0.43388835635122,560.1129875391351,1290.915,0.43388835635122,7.333333333333333,260.26666666666665,262.3,1,1,crit,560.1129875391351,none
1783826379.453,1783826379453,dsqwen-14b,zm,440.9140668036917,1020.235,0.43216912456805706,440.9140668036917,1020.235,0.43216912456805706,6.666666666666667,234.66666666666666,236.5,1,1,crit,440.9140668036917,none
1783826379.453,1783826379453,dsqwen-7b,zm,708.3858894494434,993.4687597800112,0.7130429442052157,708.3858894494434,993.4687597800112,0.7130429442052157,7.0,345.6,348.3,1,1,crit,708.3858894494434,none
1783826386.269,1783826386269,dsllama-8b,zm,728.5821625622393,1290.915,0.5643920494860152,728.5821625622393,1290.915,0.5643920494860152,12.333333333333334,460.8,464.4,1,1,crit,728.5821625622393,none
1783826386.269,1783826386269,dsqwen-14b,zm,767.2362611338899,1020.235,0.7520191535615715,767.2362611338899,1020.235,0.7520191535615715,10.0,494.93333333333334,498.8,1,1,crit,767.2362611338899,none
1783826386.269,1783826386269,dsqwen-7b,zm,1065.7040508679715,993.4687597800112,1.0727101787316955,1065.7040508679715,993.4687597800112,1.0727101787316955,10.0,635.7333333333333,640.7,1,1,healthy,1065.7040508679715,none
1783826393.176,1783826393176,dsllama-8b,zm,935.2785815785753,1290.915,0.7245082608681248,935.2785815785753,1290.915,0.7245082608681248,9.0,422.4,425.7,1,1,crit,935.2785815785753,none
1783826393.176,1783826393176,dsqwen-14b,zm,1126.0504070345096,1020.235,1.1037166996177445,1126.0504070345096,1020.235,1.1037166996177445,7.666666666666667,482.1333333333333,485.9,1,1,healthy,1126.0504070345096,none
