model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783830062559,140,False,60.89483946561813,15.19004278999614,1975.0264883041382,0
dsllama-8b,1,1783830067559,142,False,57.822175323963165,15.171144186981081,1973.9500135183334,0
dsllama-8b,1,1783830072559,146,False,60.89483946561813,15.212038077238038,1977.9850468039513,0
dsllama-8b,1,1783830077559,151,False,60.89483946561813,15.212038077238038,1977.9850468039513,0
dsllama-8b,1,1783830082559,153,False,60.89483946561813,15.212038077238038,1977.9850468039513,0
dsllama-8b,1,1783830087559,151,False,51.917895674705505,15.166434540053991,1973.0277955532074,0
dsllama-8b,1,1783830092559,146,False,49.46222901344299,15.131927146686344,1966.525286436081,0
dsllama-8b,1,1783830097559,155,False,50.18134415149689,15.741916622702531,2042.2387644648552,0
dsllama-8b,1,1783830102559,146,False,49.46222901344299,15.741916622702531,2042.2387644648552,0
dsllama-8b,1,1783830107559,149,False,53.58973890542984,15.741916622702531,2042.2387644648552,0
dsllama-8b,1,1783830112559,147,False,57.26933479309082,15.741916622702531,2042.2387644648552,0
dsllama-8b,1,1783830117559,147,True,57.26933479309082,15.741916622702531,2042.2387644648552,1
dsllama-8b,1,1783830122559,143,True,57.60842561721802,15.741916622702531,2042.2387644648552,1
dsllama-8b,1,1783830127559,140,True,57.26933479309082,15.506083747064034,2009.1313272714615,1
dsllama-8b,1,1783830132559,147,True,53.58973890542984,15.496628432292638,2008.3229318261147,1
dsllama-8b,1,1783830137559,145,True,49.170464277267456,15.496628432292638,2008.3229318261147,1
dsllama-8b,1,1783830142559,148,True,49.610331654548645,15.496628432292638,2008.3229318261147,1
dsllama-8b,1,1783830147559,143,False,49.610331654548645,15.496628432292638,2008.3229318261147,0
dsllama-8b,1,1783830152559,139,False,49.56962913274765,15.506083747064034,2009.1313272714615,0
dsllama-8b,1,1783830157559,140,False,50.041742622852325,15.233020672178643,1970.1540917158127,0
dsllama-8b,1,1783830162559,129,False,50.16031861305237,15.150249532357915,1965.2108326554298,0
dsllama-8b,1,1783830167559,134,False,50.041742622852325,15.255834349966424,1975.0908613204956,0
dsllama-8b,1,1783830172559,129,False,50.16031861305237,15.255834349966424,1975.0908613204956,0
dsllama-8b,1,1783830177559,145,False,51.400892436504364,16.080025378174668,2080.7371139526367,0
dsllama-8b,1,1783830182559,155,False,51.58090591430664,16.080025378174668,2080.7371139526367,0
dsllama-8b,1,1783830187559,148,False,50.89038610458374,16.080025378174668,2080.7371139526367,0
dsllama-8b,1,1783830192559,155,False,51.400892436504364,16.080025378174668,2080.7371139526367,0
dsllama-8b,1,1783830197559,158,False,52.1174818277359,16.16631066939962,2091.332510113716,0
dsllama-8b,1,1783830202559,174,False,54.960526525974274,17.09453984508364,2213.785380125046,0
dsllama-8b,1,1783830207559,190,False,55.01582473516464,17.19940084172046,2230.40871322155,0
dsllama-8b,1,1783830212559,207,False,59.40493941307068,17.202663609362023,2232.1340143680573,0
dsllama-8b,1,1783830217559,246,False,62.344178557395935,17.61470336144365,2292.0133098959923,0
dsllama-8b,1,1783830222559,275,False,62.344178557395935,17.60030162381375,2288.047805428505,0
dsllama-8b,1,1783830227559,289,False,62.060438096523285,17.592643482947913,2280.8282524347305,0
dsllama-8b,1,1783830232559,303,False,61.82987987995148,17.561932248393383,2279.708571732044,0
dsllama-8b,1,1783830237559,294,False,61.0710084438324,17.592643482947913,2279.793545603752,0
dsllama-8b,1,1783830242559,307,False,58.9098259806633,17.561932248393383,2280.5828154087067,0
dsllama-8b,1,1783830247559,295,False,57.42133408784866,17.303379091221515,2246.19460105896,0
dsllama-8b,1,1783830252559,285,False,58.771803975105286,17.317631699907498,2246.19460105896,0
dsllama-8b,1,1783830257559,288,False,58.771803975105286,17.317631699907498,2246.19460105896,0
dsllama-8b,1,1783830262559,282,False,58.771803975105286,17.220897468056265,2240.0831058621407,0
dsllama-8b,1,1783830267559,284,False,58.613620698451996,17.220897468056265,2240.0831058621407,0
dsllama-8b,1,1783830272559,275,False,58.613620698451996,17.117007921530504,2220.099128782749,0
