model,trim_ramp_windows,window_end_ms,n_requests,violated,ttft_p95,tpot_p95,e2e_p95,errors
dsllama-8b,1,1783801346896,162,False,51.84948444366455,15.496727519147978,2010.367013514042,0
dsllama-8b,1,1783801351896,166,False,51.522739231586456,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801356896,164,False,51.522739231586456,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801361896,169,False,51.522739231586456,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801366896,175,False,52.654482424259186,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801371896,169,False,52.885085344314575,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801376896,163,False,54.0928989648819,15.948659557057178,2064.048692584038,0
dsllama-8b,1,1783801381896,153,False,55.08193373680115,15.326072205239393,1984.4709187746048,0
dsllama-8b,1,1783801386896,166,False,54.0928989648819,15.536269451689533,2013.1882280111313,0
dsllama-8b,1,1783801391896,165,False,52.76765674352646,15.536269451689533,2013.1882280111313,0
dsllama-8b,1,1783801396896,166,False,52.357666194438934,15.776162952419341,2042.3691272735596,0
dsllama-8b,1,1783801401896,171,False,51.635101437568665,15.817259299004172,2045.5567464232445,0
dsllama-8b,1,1783801406896,180,False,51.116399466991425,15.817259299004172,2045.5567464232445,0
dsllama-8b,1,1783801411896,174,False,50.21200329065323,15.817259299004172,2045.5567464232445,0
dsllama-8b,1,1783801416896,168,False,49.79066550731659,15.817259299004172,2045.5567464232445,0
dsllama-8b,1,1783801421896,173,False,50.0461608171463,15.886257541930581,2058.584652841091,0
dsllama-8b,1,1783801426896,166,False,50.86517333984375,15.817259299004172,2051.579587161541,0
dsllama-8b,1,1783801431896,170,False,53.350068628787994,16.38583035215618,2127.9711797833443,0
dsllama-8b,1,1783801436896,182,False,53.350068628787994,16.38900770211783,2127.9711797833443,0
dsllama-8b,1,1783801441896,204,False,57.64751881361008,16.40539575280167,2128.8791820406914,0
dsllama-8b,1,1783801446896,206,False,61.701834201812744,16.49522910437246,2144.8395550251007,0
dsllama-8b,1,1783801451896,202,False,62.76509165763855,16.49522910437246,2144.8395550251007,0
dsllama-8b,1,1783801456896,208,False,62.76509165763855,16.49522910437246,2144.8395550251007,0
dsllama-8b,1,1783801461896,197,False,61.801135540008545,16.465136620003406,2138.6420503258705,0
dsllama-8b,1,1783801466896,184,False,63.85413557291031,16.465136620003406,2138.6420503258705,0
dsllama-8b,1,1783801471896,167,False,66.2609413266182,16.446928105016394,2150.052919983864,0
dsllama-8b,1,1783801476896,177,False,68.43852251768112,16.76111034755632,2183.4621131420135,0
dsllama-8b,1,1783801481896,177,False,68.84723901748657,16.76111034755632,2183.4621131420135,0
dsllama-8b,1,1783801486896,175,False,68.87970119714737,16.76111034755632,2183.4621131420135,0
dsllama-8b,1,1783801491896,194,False,68.84723901748657,16.746390053606408,2178.8568422198296,0
dsllama-8b,1,1783801496896,219,False,73.5960453748703,17.212502306371224,2240.3629422187805,0
dsllama-8b,1,1783801501896,226,False,72.420135140419,17.212034210445374,2235.945113003254,0
dsllama-8b,1,1783801506896,213,False,72.420135140419,17.212502306371224,2240.3629422187805,0
dsllama-8b,1,1783801511896,220,False,72.20703363418579,17.212502306371224,2240.3629422187805,0
dsllama-8b,1,1783801516896,227,False,72.10402190685272,17.212034210445374,2235.945113003254,0
dsllama-8b,1,1783801521896,215,False,72.20703363418579,17.212502306371224,2240.3629422187805,0
dsllama-8b,1,1783801526896,197,False,65.8901110291481,16.384894218970473,2133.549638092518,0
dsllama-8b,1,1783801531896,199,False,66.77534431219101,16.384894218970473,2133.549638092518,0
dsllama-8b,1,1783801536896,205,False,66.62113219499588,16.503377340910003,2152.685806155205,0
dsllama-8b,1,1783801541896,223,False,66.54167175292969,16.937926646292677,2197.9911252856255,0
dsllama-8b,1,1783801546896,216,False,62.83731758594513,16.9415725028421,2198.772646486759,0
dsllama-8b,1,1783801551896,218,False,62.53249943256378,16.9415725028421,2198.772646486759,0
dsllama-8b,1,1783801556896,231,False,63.03416192531586,16.9415725028421,2201.3785764575005,0
dsllama-8b,1,1783801561896,230,False,62.83731758594513,16.9415725028421,2201.3785764575005,0
dsllama-8b,1,1783801566896,220,False,61.46126240491867,16.92293555013777,2197.9911252856255,0
dsllama-8b,1,1783801571896,201,False,64.96109813451767,16.84332380848607,2186.44055724144,0
dsllama-8b,1,1783801576896,207,False,64.96109813451767,16.84332380848607,2186.44055724144,0
dsllama-8b,1,1783801581896,211,False,66.08495116233826,16.84332380848607,2186.44055724144,0
dsllama-8b,1,1783801586896,207,False,66.57645851373672,16.617650239486395,2156.1294272542,0
dsllama-8b,1,1783801591896,204,False,64.96109813451767,16.617650239486395,2156.1294272542,0
dsllama-8b,1,1783801596896,222,False,64.96109813451767,16.825782384459426,2195.338189601898,0
dsllama-8b,1,1783801601896,219,False,64.28505480289459,16.932284855467127,2195.9758773446083,0
dsllama-8b,1,1783801606896,223,False,63.82177770137787,16.825782384459426,2195.338189601898,0
dsllama-8b,1,1783801611896,225,False,63.22021782398224,16.825782384459426,2195.338189601898,0
dsllama-8b,1,1783801616896,213,False,59.97828394174576,16.932284855467127,2195.9758773446083,0
dsllama-8b,1,1783801621896,222,False,58.94118547439575,16.904683915648874,2195.338189601898,0
dsllama-8b,1,1783801626896,205,False,58.94118547439575,16.672171828315015,2160.9299182891846,0
dsllama-8b,1,1783801631896,207,False,60.28313189744949,16.61380462524459,2157.4832126498222,0
dsllama-8b,1,1783801636896,201,False,65.67637622356415,16.61380462524459,2157.4832126498222,0
dsllama-8b,1,1783801641896,195,False,66.99006259441376,16.66930323745322,2158.8089987635612,0
dsllama-8b,1,1783801646896,196,False,67.31792539358139,16.66930323745322,2158.8089987635612,0
dsllama-8b,1,1783801651896,191,False,72.10540026426315,16.23493679395811,2117.97533929348,0
dsllama-8b,1,1783801656896,199,False,80.19312471151352,16.421566387330454,2150.3919810056686,0
dsllama-8b,1,1783801661896,198,False,79.74422723054886,16.421566387330454,2150.3919810056686,0
dsllama-8b,1,1783801666896,208,False,79.74422723054886,16.713210975560617,2172.986887395382,0
dsllama-8b,1,1783801671896,210,False,98.22861850261688,16.713210975560617,2173.92560839653,0
dsllama-8b,1,1783801676896,215,False,110.52724719047546,16.713210975560617,2173.92560839653,0
dsllama-8b,1,1783801681896,218,False,117.68142879009247,16.713210975560617,2173.92560839653,0
dsllama-8b,1,1783801686896,214,False,121.54010683298111,16.6921774585416,2172.8643104434013,0
dsllama-8b,1,1783801691896,219,False,127.33235210180283,16.699566557182102,2179.737612605095,0
dsllama-8b,1,1783801696896,209,False,133.30772519111633,16.194510940961013,2148.5481411218643,0
dsllama-8b,1,1783801701896,212,False,135.6206014752388,16.25067423882447,2149.502031505108,0
dsllama-8b,1,1783801706896,205,False,135.6206014752388,16.23445579151469,2149.502031505108,0
dsllama-8b,1,1783801711896,206,False,128.2266080379486,16.25067423882447,2149.502031505108,0
dsllama-8b,1,1783801716896,213,False,136.21537387371063,16.550695743617112,2191.089153289795,0
dsllama-8b,1,1783801721896,217,False,136.21537387371063,16.650741494546725,2219.7673618793488,0
dsllama-8b,1,1783801726896,220,False,134.70903784036636,16.66622573700477,2219.7673618793488,0
dsllama-8b,1,1783801731896,220,False,140.63271135091782,16.689964342774367,2225.188657641411,0
dsllama-8b,1,1783801736896,218,False,140.63271135091782,16.689964342774367,2225.188657641411,0
dsllama-8b,1,1783801741896,214,False,146.04619145393372,16.689964342774367,2225.188657641411,0
dsllama-8b,1,1783801746896,208,False,146.04619145393372,16.68027219340557,2222.753755748272,0
dsllama-8b,1,1783801751896,191,False,146.04619145393372,16.526700063483922,2186.671406030655,0
dsllama-8b,1,1783801756896,195,False,160.69260984659195,16.88554712871867,2236.344739794731,0
dsllama-8b,1,1783801761896,196,False,148.99339526891708,16.868570540833662,2232.502408325672,0
dsllama-8b,1,1783801766896,202,False,148.99339526891708,16.864480993409796,2231.7595556378365,0
dsllama-8b,1,1783801771896,205,False,155.25876730680466,16.864480993409796,2231.7595556378365,0
dsllama-8b,1,1783801776896,201,False,154.8462063074112,16.864480993409796,2231.7595556378365,0
dsllama-8b,1,1783801781896,214,False,154.8462063074112,16.864480993409796,2231.7595556378365,0
dsllama-8b,1,1783801786896,217,False,150.19142627716064,16.846393741021945,2241.370417177677,0
dsllama-8b,1,1783801791896,211,False,150.00732988119125,16.79055404475355,2230.8111041784286,0
dsllama-8b,1,1783801796896,219,False,150.19142627716064,16.79055404475355,2230.8111041784286,0
dsllama-8b,1,1783801801896,208,False,139.58071917295456,16.79055404475355,2230.8111041784286,0
dsllama-8b,1,1783801806896,204,False,138.20981979370117,16.79055404475355,2230.8111041784286,0
dsllama-8b,1,1783801811896,206,False,136.29896193742752,16.856469272628544,2238.0265071988106,0
dsllama-8b,1,1783801816896,192,False,137.58855313062668,16.528828406897116,2194.1327899694443,0
dsllama-8b,1,1783801821896,190,False,137.58855313062668,16.528828406897116,2194.1327899694443,0
dsllama-8b,1,1783801826896,180,False,130.29327243566513,16.547591139481764,2195.45891135931,0
dsllama-8b,1,1783801831896,192,False,127.19043344259262,16.594209950270614,2195.45891135931,0
dsllama-8b,1,1783801836896,207,False,127.44647264480591,16.594209950270614,2194.1327899694443,0
dsllama-8b,1,1783801841896,208,False,134.8942071199417,16.534048623926058,2186.66685372591,0
dsllama-8b,1,1783801846896,218,False,134.8942071199417,16.5437208855246,2187.148801982403,0
dsllama-8b,1,1783801851896,225,False,134.8942071199417,16.87245158933279,2226.7862781882286,0
dsllama-8b,1,1783801856896,239,False,136.10684871673584,17.126652551448252,2268.935590982437,0
