ts,window_id,model,signal_source,raw_signal,theta,z,tss,theta_m,z_m,queue_len,decode_tps,prefill_tps,replicas_awake,replicas_target,tier,eta_m,action
1783698686.403,1783698686403,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783698686.403,1783698686403,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783698686.403,1783698686403,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,5.333333333333333,0.0,0.0,1,1,healthy,nan,none
1783698693.107,1783698693107,dsllama-8b,zm,0.0,1290.915,nan,0.0,1290.915,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783698693.107,1783698693107,dsqwen-14b,zm,0.0,1020.235,nan,0.0,1020.235,nan,3.3333333333333335,0.0,0.0,1,1,healthy,nan,none
1783698693.107,1783698693107,dsqwen-7b,zm,0.0,993.4687597800112,nan,0.0,993.4687597800112,nan,5.333333333333333,0.0,0.0,1,1,healthy,nan,none
1783698699.991,1783698699991,dsllama-8b,zm,1488.612,1290.915,1.1531448623650666,1488.612,1290.915,1.1531448623650666,5.0,243.2,245.1,1,1,healthy,1488.612,none
1783698699.991,1783698699991,dsqwen-14b,zm,1276.7935714285716,1020.235,1.251470074471638,1276.7935714285716,1020.235,1.251470074471638,7.0,281.6,283.8,1,1,high,1276.7935714285716,none
1783698699.991,1783698699991,dsqwen-7b,zm,628.8457894736842,993.4687597800112,0.6329799334736331,628.8457894736842,993.4687597800112,0.6329799334736331,12.666666666666666,260.26666666666665,262.3,1,1,crit,628.8457894736842,none
1783698706.949,1783698706949,dsllama-8b,zm,1573.9816633973942,1290.915,1.2192759890445104,1573.9816633973942,1290.915,1.2192759890445104,8.0,465.06666666666666,468.7,1,1,healthy,1573.9816633973942,none
1783698706.949,1783698706949,dsqwen-14b,zm,1251.4127067028785,1020.235,1.226592605333946,1251.4127067028785,1020.235,1.226592605333946,14.333333333333334,537.6,541.8,1,1,healthy,1251.4127067028785,none
1783698706.949,1783698706949,dsqwen-7b,zm,730.7487227637241,993.4687597800112,0.7355527947607909,730.7487227637241,993.4687597800112,0.7355527947607909,17.666666666666668,563.2,567.6,1,1,crit,730.7487227637241,none
1783698714.057,1783698714057,dsllama-8b,zm,2015.4617718181203,1290.915,1.561266056880678,2015.4617718181203,1290.915,1.561266056880678,4.666666666666667,465.06666666666666,468.7,1,1,high,2015.4617718181203,none
1783698714.057,1783698714057,dsqwen-14b,zm,1376.08517117059,1020.235,1.3487923578102985,1376.08517117059,1020.235,1.3487923578102985,15.666666666666666,823.4666666666667,829.9,1,1,high,1376.08517117059,none
1783698714.057,1783698714057,dsqwen-7b,zm,930.1963001556978,993.4687597800112,0.9363115759791741,930.1963001556978,993.4687597800112,0.9363115759791741,12.333333333333334,563.2,567.6,1,1,healthy,930.1963001556978,none
1783698720.791,1783698720791,dsllama-8b,zm,2032.8317208550734,1290.915,1.574721589612851,2032.8317208550734,1290.915,1.574721589612851,6.666666666666667,452.26666666666665,455.8,1,1,high,2032.8317208550734,none
1783698720.791,1783698720791,dsqwen-14b,zm,1392.403991327195,1020.235,1.3647875159421063,1392.403991327195,1020.235,1.3647875159421063,12.0,541.8666666666667,546.1,1,1,high,1392.403991327195,none
1783698720.791,1783698720791,dsqwen-7b,zm,1212.2229379905357,993.4687597800112,1.2201923070625436,1212.2229379905357,993.4687597800112,1.2201923070625436,9.333333333333334,584.5333333333333,589.1,1,1,healthy,1212.2229379905357,none
1783698727.722,1783698727722,dsllama-8b,zm,2117.656630096199,1290.915,1.640430725567678,2117.656630096199,1290.915,1.640430725567678,9.333333333333334,708.2666666666667,713.8,1,1,high,2117.656630096199,none
1783698727.722,1783698727722,dsqwen-14b,zm,1367.506679204578,1020.235,1.3403840087867775,1367.506679204578,1020.235,1.3403840087867775,18.333333333333332,755.2,761.1,1,1,high,1367.506679204578,none
1783698727.722,1783698727722,dsqwen-7b,zm,1474.2604572927057,993.4687597800112,1.4839525075948625,1474.2604572927057,993.4687597800112,1.4839525075948625,12.333333333333334,849.0666666666667,855.7,1,1,high,1474.2604572927057,none
1783698733.956,1783698733956,dsllama-8b,zm,2179.995747545167,1290.915,1.6887213701484352,2179.995747545167,1290.915,1.6887213701484352,6.333333333333333,486.4,490.2,1,1,high,2179.995747545167,none
1783698733.956,1783698733956,dsqwen-14b,zm,1278.005017641247,1020.235,1.252657493265029,1278.005017641247,1020.235,1.252657493265029,15.333333333333334,499.2,503.1,1,1,high,1278.005017641247,none
1783698733.956,1783698733956,dsqwen-7b,zm,1689.8262318739621,993.4687597800112,1.7009354498959273,1689.8262318739621,993.4687597800112,1.7009354498959273,7.333333333333333,546.1333333333333,550.4,1,1,high,1689.8262318739621,none
1783698740.427,1783698740427,dsllama-8b,zm,2160.0762140388842,1290.915,1.6732908162341318,2160.0762140388842,1290.915,1.6732908162341318,7.0,482.1333333333333,485.9,1,1,high,2160.0762140388842,none
1783698740.427,1783698740427,dsqwen-14b,zm,1307.2486438421313,1020.235,1.2813211111578522,1307.2486438421313,1020.235,1.2813211111578522,10.666666666666666,465.06666666666666,468.7,1,1,high,1307.2486438421313,none
1783698740.427,1783698740427,dsqwen-7b,zm,1693.2031757726713,993.4687597800112,1.7043345944240924,1693.2031757726713,993.4687597800112,1.7043345944240924,9.666666666666666,537.6,541.8,1,1,high,1693.2031757726713,none
1783698747.197,1783698747197,dsllama-8b,zm,2270.9875794567297,1290.915,1.759207677853871,2270.9875794567297,1290.915,1.759207677853871,8.666666666666666,721.0666666666667,726.7,1,1,high,2270.9875794567297,none
1783698747.197,1783698747197,dsqwen-14b,zm,1347.7756593584604,1020.235,1.3210443273936499,1347.7756593584604,1020.235,1.3210443273936499,15.333333333333334,699.7333333333333,705.2,1,1,high,1347.7756593584604,none
1783698747.197,1783698747197,dsqwen-7b,zm,1860.6537326663247,993.4687597800112,1.872886001043796,1860.6537326663247,993.4687597800112,1.872886001043796,12.333333333333334,917.3333333333334,924.5,1,1,high,1860.6537326663247,none
1783698753.467,1783698753467,dsllama-8b,zm,2298.22631991585,1290.915,1.780308014017848,2298.22631991585,1290.915,1.780308014017848,6.0,465.06666666666666,468.7,1,1,high,2298.22631991585,none
1783698753.467,1783698753467,dsqwen-14b,zm,1446.6790608392544,1020.235,1.417986111865653,1446.6790608392544,1020.235,1.417986111865653,9.0,486.4,490.2,1,1,high,1446.6790608392544,none
1783698753.467,1783698753467,dsqwen-7b,zm,1935.9860717075862,993.4687597800112,1.9487135882725506,1935.9860717075862,993.4687597800112,1.9487135882725506,9.333333333333334,652.8,657.9,1,1,high,1935.9860717075862,none
1783698760.355,1783698760355,dsllama-8b,zm,2166.693699024282,1290.915,1.6784170135324805,2166.693699024282,1290.915,1.6784170135324805,7.0,422.4,425.7,1,1,high,2166.693699024282,none
1783698760.355,1783698760355,dsqwen-14b,zm,1557.818362574778,1020.235,1.5269211138363004,1557.818362574778,1020.235,1.5269211138363004,8.0,460.8,464.4,1,1,high,1557.818362574778,none
1783698760.355,1783698760355,dsqwen-7b,zm,2279.002498214793,993.4687597800112,2.293985065740209,2279.002498214793,993.4687597800112,2.293985065740209,6.333333333333333,644.2666666666667,649.3,1,1,high,2279.002498214793,none
